Trajectories
100
,,Patient 1:O,,,Patient 1:X,,,Patient 1:Y,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
1613,0,-302.133,462.437,847.806,-338.98,463.216,844.87,-297.333,452.586,793.938
1614,0,-302.233,462.121,847.65,-339.143,462.811,844.671,-297.4,452.397,793.911
1615,0,-302.301,461.796,848.056,-339.359,462.506,844.973,-297.641,452.064,794.316
1616,0,-302.339,461.612,849.049,-339.506,462.186,845.938,-297.562,451.683,795.304
1617,0,-302.561,461.44,850.578,-339.57,461.969,847.47,-297.902,451.641,796.615
1618,0,-302.61,460.844,852.441,-339.616,461.716,849.664,-297.234,450.252,798.49
1619,0,-302.589,460.63,855.257,-339.757,461.202,852.235,-298.018,450.985,801.345
1620,0,-302.611,460.089,858.583,-339.65,460.86,855.677,-298.014,451.194,805.389
1621,0,-302.651,459.547,862.502,-339.682,460.213,859.481,-297.973,450.215,808.222
1622,0,-302.688,458.97,867.05,-339.658,459.677,864.396,-297.787,449.788,813.565
1623,0,-302.554,458.29,872.078,-339.669,458.704,869.465,-298.027,448.7,818.089
1624,0,-302.599,457.27,877.672,-339.729,458.065,874.991,-298.174,448.401,823.703
1625,0,-302.628,456.783,883.954,-339.771,457.461,881.277,-298.123,447.94,830.494
1626,0,-302.741,456.302,890.838,-339.738,456.721,887.99,-298.498,447.067,836.528
1627,0,-302.796,455.591,898.102,-339.878,456.101,895.387,-298.37,445.706,843.349
1628,0,-302.763,454.909,905.852,-339.866,455.362,903.314,-298.505,446.072,852.078
1629,0,-302.98,454.296,914.508,-339.967,454.676,911.805,-298.835,444.676,859.912
1630,0,-302.918,453.243,923.175,-339.951,453.837,920.65,-298.73,444.605,869.214
1631,0,-302.856,452.476,932.798,-340.047,452.891,930.233,-298.7,443.651,878.742
1632,0,-302.915,451.517,942.711,-340.033,451.908,940.166,-298.861,442.527,888.337
1633,0,-302.906,450.488,953.025,-340.076,450.954,950.549,-298.602,441.916,899.027
1634,0,-302.833,449.528,964.174,-340.04,449.948,961.606,-298.636,441.233,909.994
1635,0,-302.839,448.371,975.961,-339.96,448.788,973.461,-298.717,440.005,921.229
1636,0,-303.015,447.094,988.19,-339.914,447.733,985.77,-298.647,439.558,934.335
1637,0,-302.775,445.945,1001.32,-339.974,446.566,998.951,-298.542,438.733,947.694
1638,0,-302.68,444.437,1015.07,-339.741,445.009,1012.65,-298.542,438.155,961.82
1639,0,-302.51,442.815,1029.66,-339.803,443.395,1027.27,-298.56,435.921,975.515
1640,0,-302.252,440.924,1044.81,-339.556,441.599,1042.48,-298.464,434.551,990.567
1641,0,-302.222,439.159,1060.74,-339.474,439.7,1058.39,-298.583,433.127,1006.25
1642,0,-302.155,437.32,1077.25,-339.275,437.868,1075.01,-298.389,431.566,1023.02
1643,0,-301.836,435.178,1094.41,-339.185,435.805,1092.19,-298.331,430.06,1040.3
1644,0,-301.779,432.994,1112.2,-338.98,433.735,1109.97,-298.088,428.295,1057.81
1645,0,-301.596,430.827,1130.32,-338.834,431.598,1128.3,-298.215,426.594,1076.06
1646,0,-301.486,428.716,1149.12,-338.655,429.508,1147,-298.045,424.857,1094.71
1647,0,-301.449,426.219,1168.15,-338.525,427.044,1166.08,-298.086,422.632,1113.58
1648,0,-301.241,423.62,1187.46,-338.37,424.568,1185.32,-297.906,420.612,1132.82
1649,0,-301.103,420.843,1206.93,-338.237,421.836,1204.91,-297.608,418.518,1152.34
1650,0,-300.864,418.012,1226.61,-338.057,418.937,1224.51,-297.593,416.122,1171.8
1651,0,-300.62,415.013,1246.27,-337.824,415.906,1244.4,-297.434,413.924,1191.54
1652,0,-300.318,411.932,1266.29,-337.527,412.918,1264.27,-297.17,411.246,1211.48
1653,0,-300.135,408.384,1285.97,-337.362,409.347,1284.07,-296.926,408.602,1231.24
1654,0,-299.718,404.89,1305.69,-336.863,405.784,1303.73,-296.695,405.568,1250.84
1655,0,-299.408,401.018,1324.67,-336.485,401.727,1322.82,-296.512,402.186,1270.04
1656,0,-299.049,396.824,1343.36,-336.278,397.745,1341.65,-296.028,398.898,1288.72
1657,0,-298.634,392.635,1361.42,-335.854,393.55,1359.84,-295.903,394.862,1306.59
1658,0,-298.344,388.058,1378.9,-335.514,389.084,1377.27,-295.443,391.177,1324.35
1659,0,-297.962,383.511,1395.71,-335.145,384.166,1394.16,-295.259,386.884,1341.03
1660,0,-297.693,378.688,1411.62,-334.975,379.311,1410.1,-295.055,382.71,1357.05
1661,0,-297.437,373.918,1426.77,-334.726,374.493,1425.18,-294.988,378.469,1372.26
1662,0,-297.226,369.187,1441.05,-334.463,369.829,1439.55,-294.914,373.861,1386.35
1663,0,-297.124,364.485,1454.17,-334.292,364.882,1452.64,-294.801,369.519,1399.62
1664,0,-296.928,360.119,1466.48,-334.155,360.306,1464.94,-294.504,365.484,1411.98
1665,0,-296.892,355.591,1477.54,-333.915,355.942,1476.26,-294.479,361.043,1423.09
1666,0,-296.392,351.627,1487.64,-333.93,351.564,1486.24,-294.48,357.285,1433.24
1667,0,-296.284,347.694,1496.55,-333.571,347.8,1495.11,-294.134,353.7,1442.25
1668,0,-296.147,344.246,1504.48,-333.416,344.439,1503.1,-294.096,350.538,1450.04
1669,0,-296.047,341.201,1511.38,-333.287,341.335,1510.01,-293.895,347.701,1457.09
1670,0,-295.974,338.307,1517.3,-333.184,338.578,1515.99,-294.022,345.133,1462.9
1671,0,-295.996,336.033,1522.25,-333.119,336.287,1520.89,-293.793,342.91,1468.09
1672,0,-295.832,334.092,1526.3,-333.085,334.429,1524.94,-293.629,341.066,1472.19
1673,0,-295.82,332.366,1529.6,-333.096,332.852,1528.25,-293.72,339.423,1475.27
1674,0,-295.755,330.857,1531.93,-333.132,331.276,1530.53,-293.526,338.228,1477.78
1675,0,-295.584,329.372,1533.67,-332.734,330.079,1532.11,-293.402,336.792,1479.37
1676,0,-295.604,327.988,1534.7,-332.711,328.59,1533.05,-293.039,335.607,1480.47
1677,0,-295.448,326.503,1535,-332.484,327.521,1533.39,-292.841,334.566,1480.78
1678,0,-295.216,325.019,1534.82,-332.599,325.899,1533.27,-292.674,333.307,1480.75
1679,0,-294.972,323.354,1534.46,-332.184,324.569,1532.8,-292.452,332.058,1480.35
1680,0,-294.87,321.366,1533.54,-332.077,322.772,1532.08,-292.249,330.181,1479.57
1681,0,-294.644,319.249,1532.55,-331.822,320.568,1531,-291.991,328.347,1478.7
1682,0,-294.527,316.798,1531.45,-331.748,318.092,1529.84,-291.891,326.339,1477.64
1683,0,-294.587,314.059,1530.31,-331.652,315.404,1528.57,-291.872,323.932,1476.57
1684,0,-294.634,311.294,1529.23,-331.74,312.754,1527.71,-291.783,321.503,1475.43
1685,0,-294.611,308.674,1528.03,-331.775,310.011,1526.5,-291.805,319.191,1474.55
1686,0,-294.534,306.143,1527.03,-331.685,307.308,1525.49,-291.796,316.937,1473.62
1687,0,-294.68,303.638,1526.09,-331.726,304.882,1524.43,-291.763,314.717,1472.5
1688,0,-294.557,301.283,1525.23,-331.665,302.594,1523.55,-291.621,313.087,1471.8
1689,0,-294.562,299.524,1524.41,-331.659,300.618,1522.75,-291.673,311.527,1471.06
1690,0,-294.417,298.028,1524,-331.666,299.281,1522.16,-291.491,310.671,1470.75
1691,0,-294.423,297.173,1523.69,-331.387,298.277,1521.9,-291.362,310.012,1470.55
1692,0,-294.286,296.712,1523.56,-331.311,298.02,1521.88,-291.283,309.778,1470.57
1693,0,-294.153,296.832,1523.69,-331.247,298.145,1522.03,-291.179,309.857,1470.6
1694,0,-294.067,297.175,1523.83,-331.191,298.463,1522.06,-291.029,310.159,1470.78
1695,0,-293.968,297.625,1524.05,-331.099,298.961,1522.15,-290.851,310.416,1470.88
1696,0,-293.899,297.959,1524.22,-330.968,299.572,1522.3,-290.727,310.661,1471.03
1697,0,-293.823,298.132,1524.31,-330.868,299.911,1522.42,-290.638,310.8,1471.18
1698,0,-293.74,298.232,1524.41,-330.86,299.984,1522.49,-290.581,310.822,1471.26
1699,0,-293.739,298.14,1524.44,-330.839,299.97,1522.52,-290.468,310.7,1471.33
1700,0,-293.732,298.004,1524.42,-330.825,299.778,1522.52,-290.346,310.403,1471.3
1701,0,-293.749,297.743,1524.4,-330.8,299.383,1522.46,-290.279,309.984,1471.21
1702,0,-293.674,297.277,1524.38,-330.843,298.769,1522.44,-290.33,309.355,1471.16
1703,0,-293.671,296.49,1524.32,-330.837,298.129,1522.39,-290.395,308.522,1471
1704,0,-293.656,295.722,1524.01,-330.801,297.536,1522.14,-290.28,307.805,1470.86
1705,0,-293.532,294.693,1523.7,-330.716,296.34,1521.82,-290.238,306.719,1470.47
1706,0,-293.645,293.521,1523.23,-330.711,295.185,1521.38,-290.325,305.859,1470.08
1707,0,-293.444,292.5,1522.83,-330.609,294.111,1521.04,-290.286,305.073,1469.74
1708,0,-293.532,291.511,1522.68,-330.577,293.05,1520.53,-290.155,304.172,1469.46
1709,0,-293.555,290.6,1522.38,-330.521,292.309,1520.42,-290.185,303.432,1469.22
1710,0,-293.386,290.007,1522.09,-330.373,291.662,1520.2,-290.094,303.047,1469.08
1711,0,-293.28,289.668,1521.96,-330.314,291.32,1520.13,-289.989,302.889,1469.02
1712,0,-293.118,289.385,1521.9,-330.12,291.073,1520.12,-289.857,302.842,1469.06
1713,0,-292.903,289.166,1522,-330.081,290.86,1520.14,-289.494,302.682,1469.12
1714,0,-292.718,288.957,1522.15,-329.832,290.799,1520.27,-289.325,302.635,1469.27
1715,0,-292.526,288.797,1522.27,-329.63,290.691,1520.43,-289.139,302.708,1469.46
1716,0,-292.267,288.744,1522.36,-329.47,290.565,1520.6,-289.045,302.657,1469.64
1717,0,-292.179,288.784,1522.55,-329.358,290.577,1520.86,-288.846,302.766,1469.92
1718,0,-291.999,288.894,1522.73,-329.223,290.735,1521.06,-288.707,302.741,1470.04
1719,0,-291.824,288.974,1522.86,-329.026,290.934,1521.24,-288.512,302.725,1470.15
1720,0,-291.752,289.144,1523.17,-328.805,291.07,1521.42,-288.317,302.746,1470.32
1721,0,-291.601,289.156,1523.39,-328.655,291.153,1521.7,-288.136,302.777,1470.49
1722,0,-291.407,289.088,1523.63,-328.416,291.212,1521.87,-287.994,302.74,1470.66
1723,0,-291.193,288.925,1523.81,-328.253,291.13,1521.97,-287.835,302.552,1470.86
1724,0,-291.061,288.707,1523.87,-328.127,290.829,1522.09,-287.618,302.246,1470.95
1725,0,-290.968,288.436,1523.83,-327.854,290.347,1522.01,-287.449,301.822,1470.96
1726,0,-290.985,288.037,1523.78,-327.952,289.849,1522.03,-287.388,301.437,1470.9
1727,0,-290.824,287.638,1523.69,-327.701,289.484,1521.88,-287.294,301.024,1470.81
1728,0,-290.699,287.378,1523.63,-327.62,289.278,1521.8,-287.194,300.67,1470.74
1729,0,-290.611,287.212,1523.56,-327.693,289.097,1521.75,-287.141,300.46,1470.63
1730,0,-290.527,287.171,1523.47,-327.625,289.05,1521.66,-287.069,300.365,1470.52
1731,0,-290.455,287.225,1523.31,-327.491,289.076,1521.51,-286.979,300.385,1470.42
1732,0,-290.215,287.442,1523.03,-327.41,289.224,1521.31,-286.895,300.476,1470.21
1733,0,-290.253,287.693,1522.86,-327.355,289.587,1520.99,-286.739,300.737,1469.95
1734,0,-290.122,288.036,1522.59,-327.223,289.915,1520.6,-286.587,301.063,1469.56
1735,0,-290.208,288.428,1522.26,-327.241,290.289,1520.33,-286.599,301.298,1469.13
1736,0,-290.136,288.934,1521.93,-327.268,290.881,1519.94,-286.616,301.706,1468.87
1737,0,-290.061,289.567,1521.68,-327.285,291.425,1519.73,-286.464,302.214,1468.58
1738,0,-290.096,290.395,1521.45,-327.17,292.323,1519.4,-286.434,302.957,1468.38
1739,0,-290.157,291.111,1521.32,-327.162,293.131,1519.27,-286.475,303.504,1468.12
1740,0,-290.101,292.003,1520.92,-327.219,293.926,1518.93,-286.633,304.111,1467.62
1741,0,-290.082,292.631,1520.58,-327.156,294.699,1518.64,-286.489,304.734,1467.38
1742,0,-290.262,293.389,1520.1,-327.33,295.436,1518.21,-286.444,305.333,1466.89
1743,0,-290.229,293.997,1519.79,-327.336,295.953,1517.74,-286.557,305.808,1466.56
1744,0,-290.332,294.74,1519.2,-327.466,296.683,1517.17,-286.608,306.359,1465.85
1745,0,-290.49,295.373,1518.6,-327.631,297.122,1516.54,-286.807,306.851,1465.25
1746,0,-290.591,295.946,1517.94,-327.749,297.71,1515.74,-286.925,307.335,1464.48
1747,0,-290.659,296.616,1516.92,-327.899,298.346,1514.75,-287.119,307.794,1463.46
1748,0,-290.756,297.364,1515.96,-327.704,299.248,1513.86,-287.003,308.262,1462.52
1749,0,-290.908,298.261,1514.77,-327.944,300.072,1512.74,-287.186,308.968,1461.24
1750,0,-290.929,299.058,1513.5,-328.109,300.866,1511.38,-287.403,309.707,1459.99
1751,0,-291.097,299.736,1511.94,-328.293,301.652,1509.89,-287.483,310.411,1458.47
1752,0,-291.304,300.804,1510.38,-328.47,302.537,1508.26,-287.598,311.424,1456.91
1753,0,-291.503,301.572,1508.46,-328.763,303.396,1506.59,-287.895,311.902,1454.86
1754,0,-291.724,302.333,1506.66,-328.638,304.104,1504.44,-287.954,312.66,1452.98
1755,0,-292.045,303.323,1504.6,-329.024,305.024,1502.57,-288.219,313.44,1450.9
1756,0,-291.956,303.98,1502.42,-329.159,305.844,1500.46,-288.377,314.02,1448.8
1757,0,-292.193,304.988,1500.17,-329.4,306.731,1498.09,-288.434,314.974,1446.52
1758,0,-292.452,306.089,1497.72,-329.624,307.781,1495.66,-288.731,315.681,1444.11
1759,0,-292.652,306.99,1494.96,-329.598,308.769,1492.78,-288.964,316.699,1441.38
1760,0,-292.745,308.555,1492.11,-329.974,310.14,1489.94,-289.199,317.497,1438.18
1761,0,-293.071,309.64,1488.93,-330.337,311.293,1486.8,-289.329,318.724,1435.14
1762,0,-293.516,310.812,1485.44,-330.461,312.527,1483.25,-289.697,319.707,1431.52
1763,0,-293.8,312.258,1481.9,-330.887,314.074,1479.7,-290.094,320.68,1427.75
1764,0,-294.079,313.793,1477.96,-331.298,315.499,1475.84,-290.251,322.067,1424.1
1765,0,-294.516,315.156,1473.91,-331.573,316.76,1471.58,-290.559,323.283,1420.05
1766,0,-294.874,316.814,1469.57,-332.062,318.368,1467.3,-290.991,324.452,1415.54
1767,0,-295.175,318.388,1464.96,-332.428,320.077,1462.57,-291.296,325.934,1410.89
1768,0,-295.675,320.007,1460.2,-332.714,321.803,1457.77,-291.679,327.414,1406.03
1769,0,-295.935,321.698,1455.1,-333.145,323.472,1452.73,-291.837,328.863,1401.08
1770,0,-296.329,323.452,1449.89,-333.456,325.216,1447.38,-292.055,330.329,1395.74
1771,0,-296.672,325.188,1444.71,-333.927,326.966,1442.27,-292.506,332.009,1390.52
1772,0,-297.021,326.907,1439.23,-334.111,328.754,1436.69,-292.91,333.011,1384.85
1773,0,-297.394,328.618,1433.54,-334.85,330.339,1430.91,-293.12,335.025,1379.39
1774,0,-297.725,330.103,1427.93,-334.848,332.14,1425.33,-293.367,336.567,1373.85
1775,0,-298.051,331.963,1422.18,-335.102,333.749,1419.47,-293.57,337.954,1367.96
1776,0,-298.355,333.439,1416.13,-335.507,335.432,1413.41,-293.739,339.349,1361.84
1777,0,-298.493,334.931,1410.24,-335.677,337.041,1407.54,-294.065,340.812,1355.98
1778,0,-298.775,336.44,1404.2,-335.873,338.225,1401.37,-294.103,342.178,1349.9
1779,0,-298.972,337.829,1397.99,-336.005,339.752,1395.19,-294.282,343.354,1343.66
1780,0,-299.219,339.117,1391.9,-336.335,341.045,1388.99,-294.443,344.503,1337.58
1781,0,-299.303,340.467,1385.67,-336.372,342.291,1382.79,-294.643,345.488,1331.37
1782,0,-299.511,341.692,1379.55,-336.642,343.777,1376.49,-294.707,346.767,1325.03
1783,0,-299.67,343.103,1373.21,-336.82,345.141,1370.37,-294.902,348.012,1319.09
1784,0,-299.895,344.619,1367.07,-336.927,346.493,1364.07,-294.971,349.296,1312.69
1785,0,-300.043,345.907,1360.83,-337.169,348.141,1357.92,-295.203,350.563,1306.43
1786,0,-300.258,347.484,1354.72,-337.314,349.506,1351.73,-295.428,351.545,1300.25
1787,0,-300.522,348.804,1348.46,-337.561,350.852,1345.7,-295.725,352.726,1294.1
1788,0,-300.45,350.211,1342.66,-337.739,352.196,1339.6,-295.768,353.671,1287.87
1789,0,-300.678,351.422,1336.62,-337.717,353.418,1333.71,-295.778,354.946,1282.18
1790,0,-300.654,352.645,1330.64,-337.796,354.461,1327.67,-295.989,355.783,1276.16
1791,0,-300.719,353.635,1324.72,-337.832,355.345,1321.78,-295.94,356.622,1270.32
1792,0,-300.631,354.435,1318.87,-337.814,356.348,1316.02,-295.87,357.312,1264.28
1793,0,-300.582,355.355,1312.8,-337.653,357.085,1310.12,-295.991,357.772,1258.3
1794,0,-300.44,356.224,1307.1,-337.689,357.812,1304.14,-295.973,358.451,1252.53
1795,0,-300.468,356.879,1301.17,-337.487,358.672,1298.39,-295.939,358.892,1246.37
1796,0,-300.226,357.816,1295.35,-337.447,359.428,1292.56,-295.814,359.561,1240.8
1797,0,-300.311,358.705,1289.45,-337.43,360.147,1286.75,-295.869,360.048,1235.05
1798,0,-300.152,359.625,1283.74,-337.325,361.103,1280.98,-295.86,360.729,1228.96
1799,0,-300.007,360.672,1277.88,-337.285,362.136,1275.03,-295.712,361.73,1223.33
1800,0,-300.023,361.695,1271.8,-337.188,363.294,1269.24,-295.71,362.51,1217.12
1801,0,-299.913,363.075,1265.95,-337.106,364.399,1263.21,-295.732,363.424,1211.16
1802,0,-299.767,364.483,1259.8,-336.98,365.455,1257.04,-295.479,364.63,1205.17
1803,0,-299.539,365.793,1253.88,-336.805,366.875,1250.88,-295.557,365.779,1199.04
1804,0,-299.495,367.065,1247.66,-336.708,368.289,1244.89,-295.332,367.141,1193.12
1805,0,-299.348,368.511,1241.29,-336.535,369.762,1238.74,-295.124,368.4,1186.73
1806,0,-299.114,370.044,1235.05,-336.467,371.308,1232.26,-295.001,369.668,1180.68
1807,0,-299.122,371.276,1228.42,-336.155,372.646,1226,-294.792,370.83,1173.99
1808,0,-298.78,372.779,1222.03,-336.042,374.066,1219.49,-294.802,372.045,1167.5
1809,0,-298.754,374.229,1215.51,-335.877,375.682,1213.03,-294.594,373.201,1161
1810,0,-298.537,375.699,1209.05,-335.699,377.007,1206.63,-294.56,374.46,1154.39
1811,0,-298.533,377.038,1202.41,-335.675,378.344,1199.87,-294.389,375.742,1148.07
1812,0,-298.365,378.606,1195.87,-335.703,379.631,1193.03,-294.283,377.01,1141.27
1813,0,-298.4,380.129,1189.02,-335.574,381.253,1186.57,-294.458,378.366,1134.46
1814,0,-298.467,381.447,1182.2,-335.704,382.643,1179.6,-294.219,379.774,1127.86
1815,0,-298.474,382.965,1175.41,-335.558,384.214,1172.91,-294.215,381.202,1121.08
1816,0,-298.25,384.548,1168.55,-335.611,385.762,1165.87,-294.326,382.6,1114.01
1817,0,-298.487,386.175,1161.6,-335.634,387.315,1158.98,-294.126,383.862,1107.09
1818,0,-298.453,387.811,1154.66,-335.646,388.984,1151.92,-294.217,385.283,1100.37
1819,0,-298.505,389.366,1147.62,-335.434,390.711,1145.09,-294.163,386.932,1093.2
1820,0,-298.466,391.148,1140.69,-335.555,392.391,1137.98,-294.16,388.328,1086.16
1821,0,-298.497,392.836,1133.66,-335.479,394.223,1130.98,-294.043,389.986,1079.1
1822,0,-298.406,394.458,1126.46,-335.592,395.728,1123.76,-294.026,391.689,1072.15
1823,0,-298.553,396.241,1119.42,-335.759,397.64,1116.62,-294.166,393.441,1065.41
1824,0,-298.592,397.9,1112.22,-335.711,399.268,1109.43,-294.024,394.89,1057.9
1825,0,-298.606,399.69,1105.17,-335.848,401.168,1102.46,-294.186,396.312,1050.89
1826,0,-298.733,401.523,1098.14,-335.785,402.546,1095.24,-294.008,397.849,1043.91
1827,0,-298.582,403.156,1091.19,-335.788,404.255,1088.26,-293.997,399.359,1036.78
1828,0,-298.618,404.753,1084.16,-335.704,405.861,1081.27,-294.06,400.752,1029.78
1829,0,-298.704,406.202,1077.08,-335.876,407.408,1074.08,-294.063,402.133,1022.66
1830,0,-298.882,407.758,1069.99,-335.954,409.034,1067.05,-294.056,403.61,1015.86
1831,0,-298.825,409.285,1063.18,-335.874,410.559,1060.17,-294.049,404.682,1008.63
1832,0,-298.777,410.819,1056.35,-335.949,412.092,1053.41,-294.044,406.09,1001.66
1833,0,-298.941,412.282,1049.39,-335.92,413.649,1046.39,-293.847,407.984,995.309
1834,0,-298.779,413.718,1042.79,-336.012,415.019,1039.64,-293.911,409.274,988.519
1835,0,-298.627,415.115,1036.06,-335.827,416.359,1033.04,-293.966,410.477,981.91
1836,0,-298.792,416.288,1029.4,-335.852,417.6,1026.3,-293.868,411.534,975.292
1837,0,-298.813,417.507,1022.96,-335.815,418.703,1019.86,-293.798,412.754,968.719
1838,0,-298.757,418.656,1016.41,-335.901,419.721,1013.26,-293.753,413.8,962.231
1839,0,-298.584,419.62,1010.06,-335.719,420.717,1006.95,-293.604,414.869,956.003
1840,0,-298.42,420.711,1003.82,-335.614,421.785,1000.49,-293.618,415.643,949.563
1841,0,-298.573,421.828,997.474,-335.598,422.926,994.348,-293.559,416.548,943.396
1842,0,-298.395,422.637,991.257,-335.433,423.892,988.232,-293.238,417.284,936.872
1843,0,-298.091,423.595,984.996,-335.212,424.932,981.768,-293.104,418.534,930.872
1844,0,-298.065,424.496,978.624,-335.175,425.715,975.537,-292.891,419.72,924.914
1845,0,-297.972,425.295,972.541,-335.136,426.44,969.378,-292.924,420.341,918.772
1846,0,-297.839,426.316,966.542,-335.065,427.375,963.199,-292.988,420.618,912.124
1847,0,-297.959,427.31,960.526,-335.043,428.196,957.087,-292.99,421.158,905.98
1848,0,-297.972,427.81,954.09,-335.018,428.856,951.082,-292.831,422.531,900.459
1849,0,-297.727,428.514,948.317,-334.845,429.534,945.19,-292.883,422.447,894.109
1850,0,-297.736,429.103,942.676,-334.725,429.966,939.421,-292.837,423.049,888.497
1851,0,-297.544,429.343,936.578,-334.614,430.237,933.547,-292.735,423.556,882.961
1852,0,-297.327,429.693,930.82,-334.512,430.493,927.806,-292.371,423.734,876.972
1853,0,-297.223,429.774,925.134,-334.422,430.808,922.119,-292.326,423.486,871.11
1854,0,-296.998,429.856,919.286,-334.266,430.55,916.259,-292.4,423.697,865.672
1855,0,-296.927,429.821,913.651,-334.089,430.586,910.711,-292.342,423.288,859.693
1856,0,-296.948,429.864,908.098,-334.083,430.544,905.158,-291.952,423.353,854.15
1857,0,-296.822,429.692,902.596,-334.024,430.45,899.697,-292.02,423.089,848.494
1858,0,-296.81,429.602,897.426,-333.997,430.352,894.456,-291.982,423.014,843.027
1859,0,-296.942,429.398,892.251,-333.932,429.921,889.206,-291.859,422.582,838.118
1860,0,-296.822,429.1,887.288,-333.909,429.632,884.282,-292.159,422.237,832.859
1861,0,-296.67,428.796,882.261,-333.815,429.303,879.293,-292.22,422.009,827.867
1862,0,-296.755,428.81,877.255,-334.008,429.236,874.362,-291.955,421.861,822.943
1863,0,-296.584,429.028,872.653,-333.858,429.308,869.62,-291.891,422.83,818.788
1864,0,-296.84,429.066,867.98,-333.741,429.255,864.925,-292.094,422.057,813.548
1865,0,-296.658,428.734,863.301,-333.761,429.39,860.41,-291.933,421.638,808.802
1866,0,-296.59,428.757,859.144,-333.799,429.275,856.411,-292.094,421.74,804.498
1867,0,-296.636,428.677,855.551,-333.7,429.099,852.535,-292.216,421.589,800.847
1868,0,-296.558,428.545,852.057,-333.783,428.947,849.119,-291.963,421.715,797.656
1869,0,-296.652,428.418,849.039,-333.77,428.85,846.136,-292.028,421.576,794.6
1870,0,-296.586,428.383,846.387,-333.866,428.993,843.611,-292.136,421.664,792.058
1871,0,-296.57,428.309,844.049,-333.695,428.708,841.255,-292.045,421.592,789.9
1872,0,-296.583,428.046,842.472,-333.685,428.304,839.37,-291.896,421.63,788.387
1873,0,-296.429,427.87,841.346,-333.612,428.285,838.538,-291.922,421.443,787.577
1874,0,-296.324,427.582,840.824,-333.474,428.066,838.041,-291.763,420.808,786.513
1875,0,-296.254,427.291,840.876,-333.404,427.711,838.146,-292.06,420.668,786.746
1876,0,-296.327,427.077,841.523,-333.491,427.344,838.598,-291.788,420.884,787.705
1877,0,-296.181,426.406,842.903,-333.347,426.994,839.887,-291.807,419.897,788.609
1878,0,-296.23,426.219,844.37,-333.438,426.945,841.857,-291.686,419.802,790.142
1879,0,-296.158,425.977,846.824,-333.323,426.547,844.128,-291.62,419.73,792.867
1880,0,-296.207,425.724,849.917,-333.331,426.207,847.146,-291.758,419.779,796.02
1881,0,-296.172,425.292,853.602,-333.41,425.731,850.801,-291.829,418.77,799.333
1882,0,-296.117,424.957,857.712,-333.277,425.469,855.071,-291.844,418.447,803.255
1883,0,-296.199,424.486,862.633,-333.282,425.009,860.006,-291.841,417.933,808.207
1884,0,-296.184,423.93,868.273,-333.305,424.458,865.507,-291.77,417.701,814.209
1885,0,-296.233,423.12,874.322,-333.326,423.785,871.642,-291.883,417.182,820.057
1886,0,-296.337,422.387,880.764,-333.601,423.035,878.251,-291.953,415.865,826.388
1887,0,-296.425,421.46,888.121,-333.597,422.105,885.655,-292.16,415.017,833.533
1888,0,-296.574,420.513,896.02,-333.593,421.131,893.272,-292.408,414.306,841.575
1889,0,-296.535,419.365,904.195,-333.769,420.125,901.673,-292.279,413.471,850.161
1890,0,-296.631,418.164,913.135,-333.796,418.897,910.589,-292.427,411.609,858.681
1891,0,-296.697,416.849,922.425,-333.9,417.643,919.97,-292.684,410.874,868.226
1892,0,-296.764,415.734,932.593,-333.996,416.297,929.9,-292.692,409.837,878.083
1893,0,-296.717,414.032,942.93,-333.936,414.8,940.471,-292.893,408.611,888.792
1894,0,-296.75,412.363,953.922,-334.052,413.153,951.413,-292.912,407.059,899.444
1895,0,-296.855,410.729,965.3,-333.931,411.561,962.864,-293.055,406.05,911.515
1896,0,-296.745,408.957,977.345,-333.867,409.762,975.044,-292.863,404.458,923.32
1897,0,-296.927,406.982,989.832,-334.001,407.858,987.458,-292.987,402.152,935.304
1898,0,-296.827,405.107,1002.71,-333.869,405.928,1000.49,-293.075,400.215,948.01
1899,0,-296.732,402.989,1016.15,-333.959,403.917,1014.03,-293.113,399.169,962.172
1900,0,-296.69,400.83,1030.08,-334.063,401.965,1028.19,-293.259,397.303,975.92
1901,0,-296.894,398.555,1044.42,-333.978,399.63,1042.38,-293.37,395.134,990.011
1902,0,-296.664,396.537,1059.45,-333.919,397.292,1057.22,-293.362,393.205,1004.86
1903,0,-296.427,394.215,1074.79,-333.732,395.273,1072.64,-293.246,391.322,1020.38
1904,0,-296.321,391.928,1090.67,-333.649,392.976,1088.51,-293.209,389.343,1035.9
1905,0,-296.448,389.424,1106.48,-333.539,390.53,1104.74,-293.166,387.358,1052.07
1906,0,-296.16,387.041,1123.11,-333.419,388.288,1121.21,-293.071,385.168,1068.42
1907,0,-296.071,384.622,1139.98,-333.29,385.717,1138.04,-293.064,383.242,1085.58
1908,0,-296.04,382.103,1157.08,-333.217,383.337,1155.34,-293.235,381.035,1102.54
1909,0,-296.106,379.589,1174.56,-333.348,380.836,1172.96,-293.236,378.693,1119.94
1910,0,-296.088,377.069,1192.25,-333.428,378.229,1190.49,-293.321,376.257,1137.52
1911,0,-296.171,374.32,1210.1,-333.502,375.639,1208.46,-293.442,374.053,1155.46
1912,0,-296.087,371.517,1228.06,-333.341,372.794,1226.39,-293.321,371.553,1173.23
1913,0,-296.09,368.441,1245.94,-333.32,369.794,1244.37,-293.518,368.962,1191.28
