X [s],Analog Input adapter 16: Analog.A 16 [V],Analog Input adapter 16: Analog.B 16 [V],Analog Input adapter 16: Analog.C 16 [V],Analog Input adapter 16: Analog.D 16 [V]
6.589929e+000,2.866421e-001,1.417977e+000,7.094796e-002,1.417507e+000
6.591857e+000,2.866421e-001,1.417977e+000,7.079109e-002,1.417507e+000
6.593786e+000,2.866421e-001,1.418134e+000,7.079109e-002,1.417507e+000
6.595714e+000,2.866421e-001,1.417977e+000,7.110482e-002,1.417350e+000
6.597643e+000,2.866421e-001,1.417977e+000,7.094796e-002,1.417507e+000
6.599571e+000,2.866421e-001,1.417977e+000,7.094796e-002,1.417507e+000
6.601500e+000,2.867989e-001,1.418134e+000,7.110482e-002,1.417350e+000
6.603429e+000,2.866421e-001,1.418134e+000,7.079109e-002,1.417350e+000
6.605357e+000,2.866421e-001,1.417977e+000,7.094796e-002,1.417507e+000
6.607286e+000,2.866421e-001,1.417977e+000,7.094796e-002,1.417350e+000
6.609214e+000,2.866421e-001,1.417977e+000,7.079109e-002,1.417507e+000
6.611143e+000,2.866421e-001,1.417977e+000,7.094796e-002,1.417664e+000
6.613071e+000,2.866421e-001,1.417977e+000,7.079109e-002,1.417350e+000
6.615000e+000,2.866421e-001,1.418134e+000,7.079109e-002,1.417350e+000
6.616929e+000,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
6.618857e+000,2.866421e-001,1.417820e+000,7.079109e-002,1.417350e+000
6.620786e+000,2.869558e-001,1.417977e+000,7.079109e-002,1.417350e+000
6.622714e+000,2.867989e-001,1.417977e+000,7.079109e-002,1.417507e+000
6.624643e+000,2.867989e-001,1.418134e+000,7.079109e-002,1.417350e+000
6.626571e+000,2.866421e-001,1.417977e+000,7.079109e-002,1.417350e+000
6.628500e+000,2.866421e-001,1.418134e+000,7.094796e-002,1.417507e+000
6.630429e+000,2.866421e-001,1.418134e+000,7.079109e-002,1.417350e+000
6.632357e+000,2.866421e-001,1.417977e+000,7.079109e-002,1.417350e+000
6.634286e+000,2.866421e-001,1.418134e+000,7.079109e-002,1.417350e+000
6.636214e+000,2.866421e-001,1.417977e+000,7.094796e-002,1.417507e+000
6.638143e+000,2.866421e-001,1.418291e+000,7.094796e-002,1.417350e+000
6.640071e+000,2.866421e-001,1.417977e+000,7.094796e-002,1.417664e+000
6.642000e+000,2.866421e-001,1.418134e+000,7.126170e-002,1.417350e+000
6.643929e+000,2.866421e-001,1.417977e+000,7.094796e-002,1.417350e+000
6.645857e+000,2.866421e-001,1.418134e+000,7.079109e-002,1.417507e+000
6.647786e+000,2.866421e-001,1.417977e+000,7.094796e-002,1.417664e+000
6.649714e+000,2.867989e-001,1.417977e+000,7.094796e-002,1.417350e+000
6.651643e+000,2.866421e-001,1.418291e+000,7.079109e-002,1.417350e+000
6.653571e+000,2.866421e-001,1.417820e+000,7.079109e-002,1.417507e+000
6.655500e+000,2.866421e-001,1.418134e+000,7.079109e-002,1.417350e+000
6.657429e+000,2.866421e-001,1.417977e+000,7.079109e-002,1.417350e+000
6.659357e+000,2.866421e-001,1.417977e+000,7.079109e-002,1.417350e+000
6.661286e+000,2.866421e-001,1.417820e+000,7.079109e-002,1.417507e+000
6.663214e+000,2.866421e-001,1.417977e+000,7.079109e-002,1.417350e+000
6.665143e+000,2.866421e-001,1.418134e+000,7.079109e-002,1.417664e+000
6.667071e+000,2.863283e-001,1.417977e+000,7.079109e-002,1.417350e+000
6.669000e+000,2.867989e-001,1.417977e+000,7.079109e-002,1.417350e+000
6.670929e+000,2.866421e-001,1.417977e+000,7.079109e-002,1.417350e+000
6.672857e+000,2.866421e-001,1.418134e+000,7.079109e-002,1.417350e+000
6.674786e+000,2.869558e-001,1.417977e+000,7.079109e-002,1.417350e+000
6.676714e+000,2.866421e-001,1.417977e+000,7.079109e-002,1.417350e+000
6.678643e+000,2.866421e-001,1.417977e+000,7.110482e-002,1.417350e+000
6.680571e+000,2.863283e-001,1.417820e+000,7.110482e-002,1.417507e+000
6.682500e+000,2.867989e-001,1.417977e+000,7.110482e-002,1.417507e+000
6.684429e+000,2.866421e-001,1.418291e+000,7.094796e-002,1.417350e+000
6.686357e+000,2.866421e-001,1.418134e+000,7.079109e-002,1.417350e+000
6.688286e+000,2.866421e-001,1.417977e+000,7.079109e-002,1.417350e+000
6.690214e+000,2.866421e-001,1.418134e+000,7.094796e-002,1.417507e+000
6.692143e+000,2.867989e-001,1.417977e+000,7.094796e-002,1.417350e+000
6.694071e+000,2.866421e-001,1.417977e+000,7.079109e-002,1.417350e+000
6.696000e+000,2.866421e-001,1.417977e+000,7.079109e-002,1.417507e+000
6.697929e+000,2.866421e-001,1.417977e+000,7.063422e-002,1.417350e+000
6.699857e+000,2.866421e-001,1.417977e+000,7.079109e-002,1.417507e+000
6.701786e+000,2.866421e-001,1.418134e+000,7.110482e-002,1.417350e+000
6.703714e+000,2.866421e-001,1.418291e+000,7.079109e-002,1.417350e+000
6.705643e+000,2.867989e-001,1.417977e+000,1.693045e-001,1.417350e+000
6.707571e+000,2.860146e-001,1.417664e+000,2.003410e+000,1.417036e+000
6.709500e+000,2.866421e-001,1.418134e+000,3.230435e+000,1.417350e+000
6.711429e+000,2.869558e-001,1.418134e+000,3.579624e+000,1.417664e+000
6.713357e+000,2.866421e-001,1.418134e+000,3.598449e+000,1.417507e+000
6.715286e+000,2.866421e-001,1.418291e+000,3.566918e+000,1.417507e+000
6.717214e+000,2.863283e-001,1.417977e+000,3.551231e+000,1.417350e+000
6.719143e+000,2.866421e-001,1.418134e+000,3.547937e+000,1.417350e+000
6.721071e+000,2.866421e-001,1.417977e+000,3.550447e+000,1.417507e+000
6.723000e+000,2.866421e-001,1.418134e+000,3.551545e+000,1.417350e+000
6.724929e+000,2.866421e-001,1.418134e+000,3.551545e+000,1.417664e+000
6.726857e+000,2.867989e-001,1.418134e+000,3.551702e+000,1.417664e+000
6.728786e+000,2.867989e-001,1.417977e+000,3.551859e+000,1.417664e+000
6.730714e+000,2.867989e-001,1.417977e+000,3.550761e+000,1.417507e+000
6.732643e+000,2.866421e-001,1.417977e+000,3.551702e+000,1.417350e+000
6.734571e+000,2.863283e-001,1.417977e+000,3.552643e+000,1.417350e+000
6.736500e+000,2.866421e-001,1.418134e+000,3.552486e+000,1.417507e+000
6.738429e+000,2.866421e-001,1.417820e+000,3.552329e+000,1.417350e+000
6.740357e+000,2.863283e-001,1.418134e+000,3.552486e+000,1.417507e+000
6.742286e+000,2.866421e-001,1.418134e+000,3.552329e+000,1.417507e+000
6.744214e+000,2.867989e-001,1.417977e+000,3.552643e+000,1.417350e+000
6.746143e+000,2.866421e-001,1.418134e+000,3.552172e+000,1.417350e+000
6.748071e+000,2.866421e-001,1.417977e+000,3.552643e+000,1.417507e+000
6.750000e+000,2.866421e-001,1.417977e+000,3.552172e+000,1.417350e+000
6.751929e+000,2.866421e-001,1.418134e+000,3.552800e+000,1.417664e+000
6.753857e+000,2.866421e-001,1.418291e+000,3.552957e+000,1.417350e+000
6.755786e+000,2.866421e-001,1.418134e+000,3.551545e+000,1.417507e+000
6.757714e+000,2.869558e-001,1.417820e+000,3.552172e+000,1.417350e+000
6.759643e+000,2.869558e-001,1.417977e+000,3.552643e+000,1.417507e+000
6.761571e+000,2.863283e-001,1.417977e+000,3.553271e+000,1.417507e+000
6.763500e+000,2.866421e-001,1.417977e+000,3.553427e+000,1.417664e+000
6.765429e+000,2.866421e-001,1.417820e+000,3.552957e+000,1.417507e+000
6.767357e+000,2.863283e-001,1.417977e+000,3.552800e+000,1.417507e+000
6.769286e+000,2.866421e-001,1.417820e+000,3.552957e+000,1.417350e+000
6.771214e+000,2.866421e-001,1.417977e+000,3.553271e+000,1.417350e+000
6.773143e+000,2.866421e-001,1.417977e+000,3.552957e+000,1.417507e+000
6.775071e+000,2.866421e-001,1.417820e+000,3.553271e+000,1.417350e+000
6.777000e+000,2.866421e-001,1.417977e+000,3.553427e+000,1.417507e+000
6.778929e+000,2.866421e-001,1.417977e+000,3.552957e+000,1.417036e+000
6.780857e+000,2.866421e-001,1.417977e+000,3.553898e+000,1.417350e+000
6.782786e+000,2.867989e-001,1.417977e+000,3.553584e+000,1.417350e+000
6.784714e+000,2.867989e-001,1.417977e+000,3.553271e+000,1.417507e+000
6.786643e+000,2.867989e-001,1.417977e+000,3.552957e+000,1.417350e+000
6.788571e+000,2.863283e-001,1.417977e+000,3.552800e+000,1.417350e+000
6.790500e+000,2.866421e-001,1.417977e+000,3.553114e+000,1.417507e+000
6.792429e+000,2.866421e-001,1.418134e+000,3.553271e+000,1.417507e+000
6.794357e+000,2.866421e-001,1.418134e+000,3.553427e+000,1.417507e+000
6.796286e+000,2.866421e-001,1.417977e+000,3.553427e+000,1.417507e+000
6.798214e+000,2.866421e-001,1.417977e+000,3.553584e+000,1.417350e+000
6.800143e+000,2.867989e-001,1.417977e+000,3.553427e+000,1.417350e+000
6.802071e+000,2.866421e-001,1.417977e+000,3.553427e+000,1.417350e+000
6.804000e+000,2.867989e-001,1.418134e+000,3.552172e+000,1.417350e+000
6.805929e+000,2.866421e-001,1.417977e+000,3.552800e+000,1.417350e+000
6.807857e+000,2.866421e-001,1.417977e+000,3.552957e+000,1.417507e+000
6.809786e+000,2.867989e-001,1.418134e+000,3.552800e+000,1.417664e+000
6.811714e+000,2.866421e-001,1.417977e+000,3.553898e+000,1.417507e+000
6.813643e+000,2.866421e-001,1.418134e+000,3.553427e+000,1.417507e+000
6.815571e+000,2.866421e-001,1.417977e+000,3.553271e+000,1.417350e+000
6.817500e+000,2.867989e-001,1.417977e+000,3.552957e+000,1.417350e+000
6.819429e+000,2.866421e-001,1.418134e+000,3.553271e+000,1.417350e+000
6.821357e+000,2.866421e-001,1.418134e+000,3.553427e+000,1.417507e+000
6.823286e+000,2.866421e-001,1.418291e+000,3.553427e+000,1.417350e+000
6.825214e+000,2.866421e-001,1.417977e+000,3.553584e+000,1.417350e+000
6.827143e+000,2.866421e-001,1.418291e+000,3.553271e+000,1.417664e+000
6.829071e+000,2.866421e-001,1.417977e+000,3.553114e+000,1.417507e+000
6.831000e+000,2.867989e-001,1.417977e+000,3.553584e+000,1.417350e+000
6.832929e+000,2.866421e-001,1.417977e+000,3.553427e+000,1.417350e+000
6.834857e+000,2.866421e-001,1.417977e+000,3.553741e+000,1.417507e+000
6.836786e+000,2.869558e-001,1.417977e+000,3.553741e+000,1.417350e+000
6.838714e+000,2.867989e-001,1.418134e+000,3.553271e+000,1.417350e+000
6.840643e+000,2.869558e-001,1.418134e+000,3.548251e+000,1.417350e+000
6.842571e+000,2.867989e-001,1.417977e+000,3.552643e+000,1.417507e+000
6.844500e+000,2.866421e-001,1.418134e+000,3.553898e+000,1.417350e+000
6.846429e+000,2.866421e-001,1.418134e+000,3.553898e+000,1.417507e+000
6.848357e+000,2.866421e-001,1.417977e+000,3.553898e+000,1.417507e+000
6.850286e+000,2.866421e-001,1.418291e+000,3.553741e+000,1.417350e+000
6.852214e+000,2.867989e-001,1.418134e+000,3.553427e+000,1.417664e+000
6.854143e+000,2.866421e-001,1.417820e+000,3.552329e+000,1.417350e+000
6.856071e+000,2.863283e-001,1.417977e+000,3.552957e+000,1.417507e+000
6.858000e+000,2.866421e-001,1.417977e+000,3.553427e+000,1.417507e+000
6.859929e+000,2.866421e-001,1.417977e+000,3.553271e+000,1.417350e+000
6.861857e+000,2.866421e-001,1.418134e+000,3.553584e+000,1.417507e+000
6.863786e+000,2.867989e-001,1.417977e+000,3.553427e+000,1.417507e+000
6.865714e+000,2.867989e-001,1.417977e+000,3.553271e+000,1.417350e+000
6.867643e+000,2.866421e-001,1.418291e+000,3.553584e+000,1.417350e+000
6.869571e+000,2.866421e-001,1.417977e+000,3.552016e+000,1.417507e+000
6.871500e+000,2.869558e-001,1.417820e+000,3.553271e+000,1.417350e+000
6.873429e+000,2.866421e-001,1.417977e+000,3.553584e+000,1.417350e+000
6.875357e+000,2.866421e-001,1.418134e+000,3.553427e+000,1.417350e+000
6.877286e+000,2.866421e-001,1.418291e+000,3.553427e+000,1.417350e+000
6.879214e+000,2.866421e-001,1.417977e+000,3.553741e+000,1.417350e+000
6.881143e+000,2.867989e-001,1.418134e+000,3.553898e+000,1.417350e+000
6.883071e+000,2.866421e-001,1.417977e+000,3.553427e+000,1.417350e+000
6.885000e+000,2.866421e-001,1.418291e+000,3.553741e+000,1.417507e+000
6.886929e+000,2.866421e-001,1.417977e+000,3.553741e+000,1.417350e+000
6.888857e+000,2.866421e-001,1.418134e+000,3.553584e+000,1.417350e+000
6.890786e+000,2.866421e-001,1.417977e+000,3.553584e+000,1.417350e+000
6.892714e+000,2.866421e-001,1.417820e+000,3.553741e+000,1.417350e+000
6.894643e+000,2.866421e-001,1.417977e+000,3.553584e+000,1.417350e+000
6.896571e+000,2.866421e-001,1.417977e+000,3.553584e+000,1.417350e+000
6.898500e+000,2.866421e-001,1.417977e+000,3.553271e+000,1.417350e+000
6.900429e+000,2.866421e-001,1.418134e+000,3.553898e+000,1.417350e+000
6.902357e+000,2.866421e-001,1.417977e+000,3.552800e+000,1.417350e+000
6.904286e+000,2.867989e-001,1.417977e+000,3.552957e+000,1.417350e+000
6.906214e+000,2.866421e-001,1.417977e+000,3.553427e+000,1.417350e+000
6.908143e+000,2.866421e-001,1.417977e+000,3.553741e+000,1.417350e+000
6.910071e+000,2.866421e-001,1.417820e+000,3.553898e+000,1.417350e+000
6.912000e+000,2.867989e-001,1.417977e+000,3.553741e+000,1.417507e+000
6.913929e+000,2.866421e-001,1.417977e+000,3.553741e+000,1.417350e+000
6.915857e+000,2.867989e-001,1.418134e+000,3.553584e+000,1.417350e+000
6.917786e+000,2.866421e-001,1.418134e+000,3.553741e+000,1.417350e+000
6.919714e+000,2.866421e-001,1.417820e+000,3.553427e+000,1.417350e+000
6.921643e+000,2.866421e-001,1.417977e+000,3.553584e+000,1.417350e+000
6.923571e+000,2.866421e-001,1.417977e+000,3.553584e+000,1.417350e+000
6.925500e+000,2.866421e-001,1.417977e+000,3.553741e+000,1.417507e+000
6.927429e+000,2.864852e-001,1.417977e+000,3.553271e+000,1.417350e+000
6.929357e+000,2.866421e-001,1.417977e+000,3.550761e+000,1.417507e+000
6.931286e+000,2.866421e-001,1.417977e+000,3.553584e+000,1.417350e+000
6.933214e+000,2.866421e-001,1.417977e+000,3.553741e+000,1.417350e+000
6.935143e+000,2.866421e-001,1.417977e+000,3.553584e+000,1.417350e+000
6.937071e+000,2.864852e-001,1.417977e+000,3.553427e+000,1.417507e+000
6.939000e+000,2.866421e-001,1.417977e+000,3.553427e+000,1.417350e+000
6.940929e+000,2.866421e-001,1.417977e+000,3.553584e+000,1.417350e+000
6.942857e+000,2.866421e-001,1.417820e+000,3.553427e+000,1.417350e+000
6.944786e+000,2.866421e-001,1.417977e+000,3.553271e+000,1.417350e+000
6.946714e+000,2.866421e-001,1.417977e+000,3.553114e+000,1.417350e+000
6.948643e+000,2.866421e-001,1.417977e+000,3.553584e+000,1.417350e+000
6.950571e+000,2.863283e-001,1.417820e+000,3.553114e+000,1.417350e+000
6.952500e+000,2.867989e-001,1.417977e+000,3.552016e+000,1.417350e+000
6.954429e+000,2.867989e-001,1.418134e+000,3.552957e+000,1.417350e+000
6.956357e+000,2.866421e-001,1.417977e+000,3.553741e+000,1.417350e+000
6.958286e+000,2.866421e-001,1.417977e+000,3.553114e+000,1.417350e+000
6.960214e+000,2.866421e-001,1.417977e+000,3.553271e+000,1.417350e+000
6.962143e+000,2.866421e-001,1.418134e+000,3.553898e+000,1.417507e+000
6.964071e+000,2.866421e-001,1.417664e+000,3.553584e+000,1.417350e+000
6.966000e+000,2.867989e-001,1.418134e+000,3.553584e+000,1.417507e+000
6.967929e+000,2.866421e-001,1.418291e+000,3.553898e+000,1.417507e+000
6.969857e+000,2.866421e-001,1.417977e+000,3.553898e+000,1.417507e+000
6.971786e+000,2.866421e-001,1.417977e+000,3.553898e+000,1.417350e+000
6.973714e+000,2.866421e-001,1.417977e+000,3.553427e+000,1.417350e+000
6.975643e+000,2.869558e-001,1.417977e+000,3.553898e+000,1.417507e+000
6.977571e+000,2.864852e-001,1.417820e+000,3.553898e+000,1.417507e+000
6.979500e+000,2.867989e-001,1.418134e+000,3.553898e+000,1.417350e+000
6.981429e+000,2.866421e-001,1.418134e+000,3.553584e+000,1.417664e+000
6.983357e+000,2.866421e-001,1.417977e+000,3.553584e+000,1.417350e+000
6.985286e+000,2.866421e-001,1.418134e+000,3.553584e+000,1.417350e+000
6.987214e+000,2.866421e-001,1.418134e+000,3.553898e+000,1.417350e+000
6.989143e+000,2.866421e-001,1.417977e+000,3.553427e+000,1.417507e+000
6.991071e+000,2.863283e-001,1.417977e+000,3.549976e+000,1.417507e+000
6.993000e+000,2.866421e-001,1.417977e+000,3.553114e+000,1.417507e+000
6.994929e+000,2.867989e-001,1.418134e+000,3.553741e+000,1.417350e+000
6.996857e+000,2.866421e-001,1.417977e+000,3.553741e+000,1.417350e+000
6.998786e+000,2.866421e-001,1.417977e+000,3.553741e+000,1.417350e+000
7.000714e+000,2.866421e-001,1.418134e+000,3.553114e+000,1.417350e+000
7.002643e+000,2.866421e-001,1.417977e+000,3.553584e+000,1.417350e+000
7.004571e+000,2.866421e-001,1.417977e+000,3.553898e+000,1.417350e+000
7.006500e+000,2.866421e-001,1.418134e+000,3.553584e+000,1.417350e+000
7.008429e+000,2.866421e-001,1.417977e+000,3.553584e+000,1.417350e+000
7.010357e+000,2.866421e-001,1.418134e+000,3.553584e+000,1.417350e+000
7.012286e+000,2.867989e-001,1.417977e+000,3.553427e+000,1.417350e+000
7.014214e+000,2.867989e-001,1.417977e+000,3.553898e+000,1.417350e+000
7.016143e+000,2.866421e-001,1.417977e+000,3.554055e+000,1.417507e+000
7.018071e+000,2.863283e-001,1.418134e+000,3.553427e+000,1.417507e+000
7.020000e+000,2.869558e-001,1.418134e+000,3.552800e+000,1.417350e+000
7.021929e+000,2.866421e-001,1.417977e+000,3.553584e+000,1.417350e+000
7.023857e+000,2.864852e-001,1.418134e+000,3.553741e+000,1.417507e+000
7.025786e+000,2.866421e-001,1.417977e+000,3.553271e+000,1.417350e+000
7.027714e+000,2.866421e-001,1.417977e+000,3.553427e+000,1.417664e+000
7.029643e+000,2.867989e-001,1.418448e+000,3.552329e+000,1.417350e+000
7.031571e+000,2.866421e-001,1.418134e+000,3.553584e+000,1.417350e+000
7.033500e+000,2.867989e-001,1.418134e+000,3.553584e+000,1.417350e+000
7.035429e+000,2.866421e-001,1.417977e+000,3.553427e+000,1.417507e+000
7.037357e+000,2.866421e-001,1.417977e+000,3.553898e+000,1.417664e+000
7.039286e+000,2.866421e-001,1.418134e+000,3.553427e+000,1.417350e+000
7.041214e+000,2.867989e-001,1.418134e+000,3.553741e+000,1.417350e+000
7.043143e+000,2.867989e-001,1.418134e+000,3.553898e+000,1.417664e+000
7.045071e+000,2.867989e-001,1.417977e+000,3.553584e+000,1.417350e+000
7.047000e+000,2.867989e-001,1.418134e+000,3.553584e+000,1.417350e+000
7.048929e+000,2.866421e-001,1.418134e+000,3.552016e+000,1.417507e+000
7.050857e+000,2.866421e-001,1.418134e+000,3.552486e+000,1.417350e+000
7.052786e+000,2.866421e-001,1.418134e+000,3.553584e+000,1.417507e+000
7.054714e+000,2.869558e-001,1.418134e+000,3.553741e+000,1.417350e+000
7.056643e+000,2.869558e-001,1.418291e+000,3.553898e+000,1.417664e+000
7.058571e+000,2.867989e-001,1.417977e+000,3.553898e+000,1.417350e+000
7.060500e+000,2.867989e-001,1.418291e+000,3.553584e+000,1.417664e+000
7.062429e+000,2.867989e-001,1.418291e+000,3.553584e+000,1.417664e+000
7.064357e+000,2.866421e-001,1.418134e+000,3.553741e+000,1.417507e+000
7.066286e+000,2.867989e-001,1.417977e+000,3.553427e+000,1.417664e+000
7.068214e+000,2.867989e-001,1.417977e+000,3.553584e+000,1.417664e+000
7.070143e+000,2.867989e-001,1.417977e+000,3.553741e+000,1.417664e+000
7.072071e+000,2.867989e-001,1.417977e+000,3.553584e+000,1.417820e+000
7.074000e+000,2.867989e-001,1.417977e+000,3.553584e+000,1.417350e+000
7.075929e+000,2.866421e-001,1.417977e+000,3.553427e+000,1.417664e+000
7.077857e+000,2.866421e-001,1.418134e+000,3.552957e+000,1.417507e+000
7.079786e+000,2.866421e-001,1.417977e+000,3.553114e+000,1.417350e+000
7.081714e+000,2.867989e-001,1.417977e+000,3.554369e+000,1.417507e+000
7.083643e+000,2.866421e-001,1.417977e+000,3.554212e+000,1.417350e+000
7.085571e+000,2.866421e-001,1.417820e+000,3.553584e+000,1.417350e+000
7.087500e+000,2.867989e-001,1.417977e+000,3.553584e+000,1.417350e+000
7.089429e+000,2.866421e-001,1.417977e+000,3.553741e+000,1.417507e+000
7.091357e+000,2.867989e-001,1.418134e+000,3.553741e+000,1.417507e+000
7.093286e+000,2.866421e-001,1.417977e+000,3.553427e+000,1.417507e+000
7.095214e+000,2.869558e-001,1.418134e+000,3.553741e+000,1.417350e+000
7.097143e+000,2.866421e-001,1.418134e+000,3.553427e+000,1.417507e+000
7.099071e+000,2.866421e-001,1.417977e+000,3.552329e+000,1.417350e+000
7.101000e+000,2.866421e-001,1.418134e+000,3.553584e+000,1.417350e+000
7.102929e+000,2.861715e-001,1.417664e+000,3.553741e+000,1.417350e+000
7.104857e+000,2.867989e-001,1.417977e+000,3.553898e+000,1.417507e+000
7.106786e+000,2.866421e-001,1.418291e+000,3.553271e+000,1.417664e+000
7.108714e+000,2.866421e-001,1.418291e+000,3.553427e+000,1.417507e+000
7.110643e+000,2.866421e-001,1.417977e+000,3.548878e+000,1.417507e+000
7.112571e+000,2.869558e-001,1.417977e+000,3.552643e+000,1.417507e+000
7.114500e+000,2.866421e-001,1.417977e+000,3.553898e+000,1.417507e+000
7.116429e+000,2.867989e-001,1.417977e+000,3.554369e+000,1.417507e+000
7.118357e+000,2.869558e-001,1.417977e+000,3.554212e+000,1.417507e+000
7.120286e+000,2.866421e-001,1.418134e+000,3.554212e+000,1.417507e+000
7.122214e+000,2.869558e-001,1.418291e+000,3.554055e+000,1.417507e+000
7.124143e+000,2.867989e-001,1.418134e+000,3.553898e+000,1.417507e+000
7.126071e+000,2.867989e-001,1.418291e+000,3.553898e+000,1.417507e+000
7.128000e+000,2.866421e-001,1.418291e+000,3.552172e+000,1.417507e+000
7.129929e+000,2.867989e-001,1.418134e+000,3.552957e+000,1.417664e+000
7.131857e+000,2.866421e-001,1.418134e+000,3.553898e+000,1.417350e+000
7.133786e+000,2.866421e-001,1.417977e+000,3.553898e+000,1.417350e+000
7.135714e+000,2.866421e-001,1.417977e+000,3.554055e+000,1.417664e+000
7.137643e+000,2.869558e-001,1.418134e+000,3.553898e+000,1.417507e+000
7.139571e+000,2.866421e-001,1.417977e+000,3.552329e+000,1.417507e+000
7.141500e+000,2.866421e-001,1.417977e+000,3.552643e+000,1.417350e+000
7.143429e+000,2.867989e-001,1.418134e+000,3.553741e+000,1.417350e+000
7.145357e+000,2.866421e-001,1.418291e+000,3.553898e+000,1.417350e+000
7.147286e+000,2.867989e-001,1.418134e+000,3.553271e+000,1.417664e+000
7.149214e+000,2.867989e-001,1.417977e+000,3.553271e+000,1.417507e+000
7.151143e+000,2.866421e-001,1.418134e+000,3.553584e+000,1.417350e+000
7.153071e+000,2.867989e-001,1.418134e+000,3.553584e+000,1.417350e+000
7.155000e+000,2.867989e-001,1.417977e+000,3.553584e+000,1.417350e+000
7.156929e+000,2.866421e-001,1.417977e+000,3.553427e+000,1.417350e+000
7.158857e+000,2.867989e-001,1.418291e+000,3.553584e+000,1.417507e+000
7.160786e+000,2.867989e-001,1.417977e+000,3.553584e+000,1.417507e+000
7.162714e+000,2.867989e-001,1.417977e+000,3.554055e+000,1.417350e+000
7.164643e+000,2.866421e-001,1.417977e+000,3.554212e+000,1.417350e+000
7.166571e+000,2.866421e-001,1.417977e+000,3.553898e+000,1.417350e+000
7.168500e+000,2.867989e-001,1.417977e+000,3.553741e+000,1.417350e+000
7.170429e+000,2.866421e-001,1.417977e+000,3.554055e+000,1.417507e+000
7.172357e+000,2.866421e-001,1.417820e+000,3.553898e+000,1.417664e+000
7.174286e+000,2.866421e-001,1.417977e+000,3.553741e+000,1.417350e+000
7.176214e+000,2.866421e-001,1.418134e+000,3.553898e+000,1.417350e+000
7.178143e+000,2.867989e-001,1.418134e+000,3.553584e+000,1.417350e+000
7.180071e+000,2.863283e-001,1.417820e+000,3.553584e+000,1.417350e+000
7.182000e+000,2.866421e-001,1.417977e+000,3.553898e+000,1.417507e+000
7.183929e+000,2.867989e-001,1.417977e+000,3.553898e+000,1.417507e+000
7.185857e+000,2.866421e-001,1.418134e+000,3.553427e+000,1.417350e+000
7.187786e+000,2.867989e-001,1.418134e+000,3.553584e+000,1.417350e+000
7.189714e+000,2.867989e-001,1.418134e+000,3.553898e+000,1.417350e+000
7.191643e+000,2.867989e-001,1.417977e+000,3.553584e+000,1.417350e+000
7.193571e+000,2.866421e-001,1.417977e+000,3.553898e+000,1.417350e+000
7.195500e+000,2.867989e-001,1.417977e+000,3.552016e+000,1.417664e+000
7.197429e+000,2.866421e-001,1.417977e+000,3.553114e+000,1.417350e+000
7.199357e+000,2.866421e-001,1.418291e+000,3.552486e+000,1.417350e+000
7.201286e+000,2.866421e-001,1.417977e+000,3.554526e+000,1.417350e+000
7.203214e+000,2.866421e-001,1.417977e+000,3.554055e+000,1.417507e+000
7.205143e+000,2.866421e-001,1.417977e+000,3.553427e+000,1.417350e+000
7.207071e+000,2.863283e-001,1.417977e+000,3.553427e+000,1.417350e+000
7.209000e+000,2.866421e-001,1.417977e+000,3.553741e+000,1.417350e+000
7.210929e+000,2.866421e-001,1.418134e+000,3.553741e+000,1.417507e+000
7.212857e+000,2.866421e-001,1.417977e+000,3.553427e+000,1.417350e+000
7.214786e+000,2.866421e-001,1.417977e+000,3.553584e+000,1.417507e+000
7.216714e+000,2.866421e-001,1.417977e+000,3.553898e+000,1.417350e+000
7.218643e+000,2.863283e-001,1.417977e+000,3.554055e+000,1.417350e+000
7.220571e+000,2.866421e-001,1.417977e+000,3.553898e+000,1.417350e+000
7.222500e+000,2.866421e-001,1.417820e+000,3.553741e+000,1.417350e+000
7.224429e+000,2.866421e-001,1.417977e+000,3.553898e+000,1.417507e+000
7.226357e+000,2.866421e-001,1.418291e+000,3.553584e+000,1.417507e+000
7.228286e+000,2.866421e-001,1.417977e+000,3.551702e+000,1.417036e+000
7.230214e+000,2.866421e-001,1.418291e+000,3.552957e+000,1.417350e+000
7.232143e+000,2.866421e-001,1.418291e+000,3.553898e+000,1.417350e+000
7.234071e+000,2.864852e-001,1.417820e+000,3.554055e+000,1.417350e+000
7.236000e+000,2.866421e-001,1.417977e+000,3.554055e+000,1.417350e+000
7.237929e+000,2.866421e-001,1.418134e+000,3.553898e+000,1.417507e+000
7.239857e+000,2.866421e-001,1.417977e+000,3.553584e+000,1.417350e+000
7.241786e+000,2.866421e-001,1.418134e+000,3.553741e+000,1.417507e+000
7.243714e+000,2.866421e-001,1.418134e+000,3.553271e+000,1.417350e+000
7.245643e+000,2.866421e-001,1.417977e+000,3.552800e+000,1.417507e+000
7.247571e+000,2.866421e-001,1.417977e+000,3.553427e+000,1.417507e+000
7.249500e+000,2.867989e-001,1.417977e+000,3.553584e+000,1.417507e+000
7.251429e+000,2.866421e-001,1.417820e+000,3.553741e+000,1.417350e+000
7.253357e+000,2.869558e-001,1.417977e+000,3.553898e+000,1.417350e+000
7.255286e+000,2.866421e-001,1.417977e+000,3.553898e+000,1.417507e+000
7.257214e+000,2.866421e-001,1.417977e+000,3.553898e+000,1.417507e+000
