X [s],Analog Input adapter 16: Analog.A 16 [V],Analog Input adapter 16: Analog.B 16 [V],Analog Input adapter 16: Analog.C 16 [V],Analog Input adapter 16: Analog.D 16 [V]
1.816329e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417350e+000
1.816521e+001,2.866421e-001,1.418291e+000,7.032049e-002,1.417507e+000
1.816714e+001,2.866421e-001,1.418291e+000,7.079109e-002,1.417350e+000
1.816907e+001,2.866421e-001,1.418134e+000,7.079109e-002,1.417507e+000
1.817100e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417664e+000
1.817293e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417664e+000
1.817486e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417664e+000
1.817679e+001,2.866421e-001,1.418134e+000,7.079109e-002,1.417507e+000
1.817871e+001,2.866421e-001,1.417820e+000,7.047735e-002,1.417664e+000
1.818064e+001,2.867989e-001,1.417977e+000,7.079109e-002,1.417507e+000
1.818257e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417350e+000
1.818450e+001,2.866421e-001,1.418134e+000,7.079109e-002,1.417507e+000
1.818643e+001,2.866421e-001,1.417977e+000,7.063422e-002,1.417507e+000
1.818836e+001,2.869558e-001,1.418134e+000,7.047735e-002,1.417507e+000
1.819029e+001,2.866421e-001,1.418291e+000,7.032049e-002,1.417664e+000
1.819221e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417664e+000
1.819414e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417507e+000
1.819607e+001,2.866421e-001,1.417977e+000,7.063422e-002,1.417507e+000
1.819800e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417664e+000
1.819993e+001,2.867989e-001,1.418134e+000,7.047735e-002,1.417507e+000
1.820186e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417664e+000
1.820379e+001,2.867989e-001,1.418134e+000,7.079109e-002,1.417664e+000
1.820571e+001,2.866421e-001,1.418291e+000,7.047735e-002,1.417350e+000
1.820764e+001,2.867989e-001,1.418134e+000,7.079109e-002,1.417664e+000
1.820957e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417507e+000
1.821150e+001,2.866421e-001,1.418134e+000,7.079109e-002,1.417664e+000
1.821343e+001,2.867989e-001,1.418291e+000,7.047735e-002,1.417350e+000
1.821536e+001,2.866421e-001,1.417977e+000,7.063422e-002,1.417664e+000
1.821729e+001,2.866421e-001,1.418134e+000,7.079109e-002,1.417664e+000
1.821921e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417664e+000
1.822114e+001,2.866421e-001,1.418134e+000,7.032049e-002,1.417664e+000
1.822307e+001,2.866421e-001,1.418134e+000,7.063422e-002,1.417350e+000
1.822500e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417664e+000
1.822693e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417507e+000
1.822886e+001,2.866421e-001,1.417977e+000,7.032049e-002,1.417507e+000
1.823079e+001,2.866421e-001,1.418134e+000,7.063422e-002,1.417507e+000
1.823271e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417507e+000
1.823464e+001,2.866421e-001,1.418134e+000,7.032049e-002,1.417350e+000
1.823657e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417664e+000
1.823850e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417507e+000
1.824043e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417664e+000
1.824236e+001,2.867989e-001,1.418134e+000,7.079109e-002,1.417350e+000
1.824429e+001,2.866421e-001,1.418134e+000,7.079109e-002,1.417350e+000
1.824621e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417507e+000
1.824814e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417507e+000
1.825007e+001,2.869558e-001,1.418134e+000,7.047735e-002,1.417350e+000
1.825200e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.825393e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417350e+000
1.825586e+001,2.866421e-001,1.418134e+000,7.079109e-002,1.417350e+000
1.825779e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417664e+000
1.825971e+001,2.867989e-001,1.417977e+000,7.032049e-002,1.417350e+000
1.826164e+001,2.867989e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.826357e+001,2.866421e-001,1.417977e+000,7.032049e-002,1.417350e+000
1.826550e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.826743e+001,2.867989e-001,1.417977e+000,7.079109e-002,1.417507e+000
1.826936e+001,2.866421e-001,1.418291e+000,7.047735e-002,1.417507e+000
1.827129e+001,2.866421e-001,1.418291e+000,7.047735e-002,1.417507e+000
1.827321e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.827514e+001,2.866421e-001,1.418291e+000,7.079109e-002,1.417350e+000
1.827707e+001,2.866421e-001,1.418291e+000,7.047735e-002,1.417350e+000
1.827900e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417507e+000
1.828093e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417507e+000
1.828286e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417664e+000
1.828479e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417507e+000
1.828671e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417664e+000
1.828864e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.829057e+001,2.866421e-001,1.417977e+000,7.063422e-002,1.417507e+000
1.829250e+001,2.866421e-001,1.417977e+000,7.032049e-002,1.417507e+000
1.829443e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417664e+000
1.829636e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417507e+000
1.829829e+001,2.866421e-001,1.417977e+000,7.016362e-002,1.417350e+000
1.830021e+001,2.866421e-001,1.417820e+000,7.047735e-002,1.417350e+000
1.830214e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.830407e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417507e+000
1.830600e+001,2.863283e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.830793e+001,2.866421e-001,1.418134e+000,7.079109e-002,1.417350e+000
1.830986e+001,2.866421e-001,1.417977e+000,7.063422e-002,1.417664e+000
1.831179e+001,2.867989e-001,1.417977e+000,7.047735e-002,1.417507e+000
1.831371e+001,2.867989e-001,1.418134e+000,7.047735e-002,1.417350e+000
1.831564e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417350e+000
1.831757e+001,2.864852e-001,1.418291e+000,7.063422e-002,1.417350e+000
1.831950e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417507e+000
1.832143e+001,2.866421e-001,1.418134e+000,7.079109e-002,1.417350e+000
1.832336e+001,2.866421e-001,1.418291e+000,7.063422e-002,1.417507e+000
1.832529e+001,2.866421e-001,1.418134e+000,7.063422e-002,1.417507e+000
1.832721e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417664e+000
1.832914e+001,2.866421e-001,1.418134e+000,7.032049e-002,1.417350e+000
1.833107e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417507e+000
1.833300e+001,2.866421e-001,1.418134e+000,7.079109e-002,1.417350e+000
1.833493e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417350e+000
1.833686e+001,2.866421e-001,1.417977e+000,7.063422e-002,1.417507e+000
1.833879e+001,2.866421e-001,1.418291e+000,7.047735e-002,1.417350e+000
1.834071e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417507e+000
1.834264e+001,2.867989e-001,1.418134e+000,7.079109e-002,1.417350e+000
1.834457e+001,2.866421e-001,1.418291e+000,7.079109e-002,1.417350e+000
1.834650e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.834843e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417507e+000
1.835036e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.835229e+001,2.866421e-001,1.417977e+000,7.063422e-002,1.417350e+000
1.835421e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417507e+000
1.835614e+001,2.866421e-001,1.418134e+000,7.079109e-002,1.417507e+000
1.835807e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417507e+000
1.836000e+001,2.863283e-001,1.417820e+000,7.047735e-002,1.417350e+000
1.836193e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.836386e+001,2.866421e-001,1.418291e+000,7.079109e-002,1.417507e+000
1.836579e+001,2.866421e-001,1.418291e+000,7.047735e-002,1.417507e+000
1.836771e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417507e+000
1.836964e+001,2.866421e-001,1.417977e+000,7.032049e-002,1.417350e+000
1.837157e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417350e+000
1.837350e+001,2.866421e-001,1.417977e+000,7.016362e-002,1.417350e+000
1.837543e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417664e+000
1.837736e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.837929e+001,2.867989e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.838121e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.838314e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.838507e+001,2.866421e-001,1.418134e+000,7.079109e-002,1.417507e+000
1.838700e+001,2.863283e-001,1.417820e+000,7.079109e-002,1.417350e+000
1.838893e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417350e+000
1.839086e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.839279e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.839471e+001,2.864852e-001,1.418134e+000,7.047735e-002,1.417664e+000
1.839664e+001,2.867989e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.839857e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417507e+000
1.840050e+001,2.866421e-001,1.417820e+000,7.016362e-002,1.417507e+000
1.840243e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.840436e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417664e+000
1.840629e+001,2.867989e-001,1.418134e+000,7.047735e-002,1.417350e+000
1.840821e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417507e+000
1.841014e+001,2.864852e-001,1.418134e+000,7.079109e-002,1.417350e+000
1.841207e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417507e+000
1.841400e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.841593e+001,2.866421e-001,1.418291e+000,7.047735e-002,1.417507e+000
1.841786e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.841979e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417350e+000
1.842171e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.842364e+001,2.869558e-001,1.418134e+000,7.047735e-002,1.417507e+000
1.842557e+001,2.866421e-001,1.417977e+000,7.032049e-002,1.417350e+000
1.842750e+001,2.863283e-001,1.417820e+000,7.063422e-002,1.417350e+000
1.842943e+001,2.866421e-001,1.418291e+000,7.063422e-002,1.417664e+000
1.843136e+001,2.866421e-001,1.418134e+000,7.016362e-002,1.417664e+000
1.843329e+001,2.867989e-001,1.418291e+000,7.079109e-002,1.417507e+000
1.843521e+001,2.863283e-001,1.418134e+000,7.079109e-002,1.417350e+000
1.843714e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417350e+000
1.843907e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.844100e+001,2.866421e-001,1.417820e+000,7.047735e-002,1.417350e+000
1.844293e+001,2.866421e-001,1.418134e+000,7.079109e-002,1.417664e+000
1.844486e+001,2.864852e-001,1.417977e+000,7.079109e-002,1.417350e+000
1.844679e+001,2.866421e-001,1.418291e+000,7.047735e-002,1.417507e+000
1.844871e+001,2.864852e-001,1.418134e+000,7.079109e-002,1.417350e+000
1.845064e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417507e+000
1.845257e+001,2.866421e-001,1.418291e+000,7.079109e-002,1.417350e+000
1.845450e+001,2.863283e-001,1.417820e+000,7.079109e-002,1.417507e+000
1.845643e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417350e+000
1.845836e+001,2.863283e-001,1.417977e+000,7.047735e-002,1.417507e+000
1.846029e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417350e+000
1.846221e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417507e+000
1.846414e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417350e+000
1.846607e+001,2.866421e-001,1.417977e+000,7.032049e-002,1.417350e+000
1.846800e+001,2.863283e-001,1.417820e+000,7.047735e-002,1.417350e+000
1.846993e+001,2.863283e-001,1.417977e+000,7.016362e-002,1.417350e+000
1.847186e+001,2.863283e-001,1.417977e+000,7.032049e-002,1.417350e+000
1.847379e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.847571e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417507e+000
1.847764e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.847957e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417507e+000
1.848150e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.848343e+001,2.867989e-001,1.418134e+000,7.047735e-002,1.417350e+000
1.848536e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.848729e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417507e+000
1.848921e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.849114e+001,2.866421e-001,1.418134e+000,7.079109e-002,1.417664e+000
1.849307e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.849500e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.849693e+001,2.866421e-001,1.417820e+000,7.047735e-002,1.417350e+000
1.849886e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.850079e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.850271e+001,2.863283e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.850464e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.850657e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417350e+000
1.850850e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417507e+000
1.851043e+001,2.866421e-001,1.417820e+000,7.047735e-002,1.417350e+000
1.851236e+001,2.863283e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.851429e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417664e+000
1.851621e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417507e+000
1.851814e+001,2.866421e-001,1.418291e+000,7.063422e-002,1.417350e+000
1.852007e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417507e+000
1.852200e+001,2.866421e-001,1.417820e+000,7.032049e-002,1.417350e+000
1.852393e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.852586e+001,2.863283e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.852779e+001,2.866421e-001,1.417977e+000,7.016362e-002,1.417350e+000
1.852971e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.853164e+001,2.863283e-001,1.418134e+000,7.079109e-002,1.417350e+000
1.853357e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417350e+000
1.853550e+001,2.866421e-001,1.417977e+000,7.032049e-002,1.417350e+000
1.853743e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417507e+000
1.853936e+001,2.866421e-001,1.417977e+000,7.032049e-002,1.417507e+000
1.854129e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417350e+000
1.854321e+001,2.866421e-001,1.417977e+000,7.032049e-002,1.417350e+000
1.854514e+001,2.866421e-001,1.418134e+000,7.079109e-002,1.417507e+000
1.854707e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417507e+000
1.854900e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417664e+000
1.855093e+001,2.867989e-001,1.418291e+000,7.079109e-002,1.417350e+000
1.855286e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417350e+000
1.855479e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417350e+000
1.855671e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417664e+000
1.855864e+001,2.864852e-001,1.418291e+000,7.047735e-002,1.417350e+000
1.856057e+001,2.866421e-001,1.418291e+000,7.032049e-002,1.417350e+000
1.856250e+001,2.866421e-001,1.417977e+000,7.063422e-002,1.417507e+000
1.856443e+001,2.867989e-001,1.418291e+000,7.079109e-002,1.417350e+000
1.856636e+001,2.863283e-001,1.417977e+000,7.079109e-002,1.417350e+000
1.856829e+001,2.866421e-001,1.418134e+000,7.079109e-002,1.417664e+000
1.857021e+001,2.866421e-001,1.418291e+000,7.063422e-002,1.417350e+000
1.857214e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417350e+000
1.857407e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417350e+000
1.857600e+001,2.863283e-001,1.417977e+000,7.079109e-002,1.417507e+000
1.857793e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417350e+000
1.857986e+001,2.863283e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.858179e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417507e+000
1.858371e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417664e+000
1.858564e+001,2.866421e-001,1.417977e+000,7.063422e-002,1.417507e+000
1.858757e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417350e+000
1.858950e+001,2.864852e-001,1.417820e+000,7.079109e-002,1.417507e+000
1.859143e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.859336e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417350e+000
1.859529e+001,2.861715e-001,1.418134e+000,7.079109e-002,1.417664e+000
1.859721e+001,2.864852e-001,1.417977e+000,7.032049e-002,1.417350e+000
1.859914e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417350e+000
1.860107e+001,2.866421e-001,1.417977e+000,7.032049e-002,1.417350e+000
1.860300e+001,2.863283e-001,1.417977e+000,7.032049e-002,1.417350e+000
1.860493e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417507e+000
1.860686e+001,2.866421e-001,1.417977e+000,7.063422e-002,1.417507e+000
1.860879e+001,2.866421e-001,1.418134e+000,7.079109e-002,1.417350e+000
1.861071e+001,2.866421e-001,1.417977e+000,7.032049e-002,1.417664e+000
1.861264e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417507e+000
1.861457e+001,2.866421e-001,1.418134e+000,7.079109e-002,1.417350e+000
1.861650e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.861843e+001,2.866421e-001,1.417977e+000,7.016362e-002,1.417350e+000
1.862036e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.862229e+001,2.863283e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.862421e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417350e+000
1.862614e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.862807e+001,2.867989e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.863000e+001,2.864852e-001,1.417820e+000,7.047735e-002,1.417507e+000
1.863193e+001,2.866421e-001,1.417977e+000,7.032049e-002,1.417350e+000
1.863386e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.863579e+001,2.866421e-001,1.417977e+000,7.032049e-002,1.417350e+000
1.863771e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.863964e+001,2.863283e-001,1.417977e+000,7.079109e-002,1.417350e+000
1.864157e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417507e+000
1.864350e+001,2.863283e-001,1.417977e+000,7.047735e-002,1.417507e+000
1.864543e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.864736e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417664e+000
1.864929e+001,2.863283e-001,1.418134e+000,7.047735e-002,1.417507e+000
1.865121e+001,2.866421e-001,1.417820e+000,7.047735e-002,1.417507e+000
1.865314e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417350e+000
1.865507e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417350e+000
1.865700e+001,2.864852e-001,1.417977e+000,7.047735e-002,1.417507e+000
1.865893e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.866086e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417664e+000
1.866279e+001,2.866421e-001,1.417977e+000,7.032049e-002,1.417507e+000
1.866471e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417507e+000
1.866664e+001,2.869558e-001,1.418291e+000,7.047735e-002,1.417350e+000
1.866857e+001,2.867989e-001,1.417977e+000,7.032049e-002,1.417507e+000
1.867050e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417507e+000
1.867243e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417507e+000
1.867436e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.867629e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417507e+000
1.867821e+001,2.866421e-001,1.417977e+000,7.032049e-002,1.417664e+000
1.868014e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417350e+000
1.868207e+001,2.866421e-001,1.418134e+000,7.032049e-002,1.417350e+000
1.868400e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.868593e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.868786e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.868979e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417350e+000
1.869171e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417664e+000
1.869364e+001,2.866421e-001,1.418134e+000,7.079109e-002,1.417350e+000
1.869557e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417507e+000
1.869750e+001,2.866421e-001,1.418291e+000,7.063422e-002,1.417664e+000
1.869943e+001,2.866421e-001,1.418291e+000,7.079109e-002,1.417350e+000
1.870136e+001,2.866421e-001,1.418134e+000,7.079109e-002,1.417350e+000
1.870329e+001,2.866421e-001,1.418291e+000,7.079109e-002,1.417507e+000
1.870521e+001,2.866421e-001,1.418291e+000,7.047735e-002,1.417507e+000
1.870714e+001,2.866421e-001,1.418134e+000,7.079109e-002,1.417507e+000
1.870907e+001,2.867989e-001,1.418291e+000,7.079109e-002,1.417507e+000
1.871100e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.871293e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417507e+000
1.871486e+001,2.866421e-001,1.418134e+000,7.079109e-002,1.417350e+000
1.871679e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417350e+000
1.871871e+001,2.866421e-001,1.418134e+000,7.079109e-002,1.417350e+000
1.872064e+001,2.864852e-001,1.417977e+000,7.079109e-002,1.417350e+000
1.872257e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.872450e+001,2.860146e-001,1.417820e+000,7.032049e-002,1.417507e+000
1.872643e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.872836e+001,2.866421e-001,1.418134e+000,7.079109e-002,1.417350e+000
1.873029e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417507e+000
1.873221e+001,2.866421e-001,1.417820e+000,7.079109e-002,1.417350e+000
1.873414e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417350e+000
1.873607e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417350e+000
1.873800e+001,2.863283e-001,1.417977e+000,7.047735e-002,1.417507e+000
1.873993e+001,2.866421e-001,1.418134e+000,7.063422e-002,1.417507e+000
1.874186e+001,2.866421e-001,1.418134e+000,7.079109e-002,1.417350e+000
1.874379e+001,2.867989e-001,1.418291e+000,7.063422e-002,1.417350e+000
1.874571e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417350e+000
1.874764e+001,2.866421e-001,1.418291e+000,7.079109e-002,1.417350e+000
1.874957e+001,2.869558e-001,1.417977e+000,7.079109e-002,1.417350e+000
1.875150e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417350e+000
1.875343e+001,2.866421e-001,1.418134e+000,7.063422e-002,1.417507e+000
1.875536e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417820e+000
1.875729e+001,2.866421e-001,1.418291e+000,7.079109e-002,1.417350e+000
1.875921e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417507e+000
1.876114e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417507e+000
1.876307e+001,2.867989e-001,1.418134e+000,7.079109e-002,1.417350e+000
1.876500e+001,2.866421e-001,1.417820e+000,7.079109e-002,1.417507e+000
1.876693e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417507e+000
1.876886e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417507e+000
1.877079e+001,2.867989e-001,1.418134e+000,7.079109e-002,1.417664e+000
1.877271e+001,2.866421e-001,1.418134e+000,7.079109e-002,1.417507e+000
1.877464e+001,2.866421e-001,1.418291e+000,7.079109e-002,1.417507e+000
1.877657e+001,2.867989e-001,1.417977e+000,7.079109e-002,1.417507e+000
1.877850e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417507e+000
1.878043e+001,2.866421e-001,1.418134e+000,7.079109e-002,1.417507e+000
1.878236e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417350e+000
1.878429e+001,2.866421e-001,1.418134e+000,7.079109e-002,1.417350e+000
1.878621e+001,2.866421e-001,1.418134e+000,7.079109e-002,1.417350e+000
1.878814e+001,2.867989e-001,1.417977e+000,7.079109e-002,1.417507e+000
1.879007e+001,2.869558e-001,1.418134e+000,7.079109e-002,1.417507e+000
1.879200e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.879393e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417507e+000
1.879586e+001,2.866421e-001,1.418134e+000,7.079109e-002,1.417507e+000
1.879779e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417507e+000
1.879971e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417507e+000
1.880164e+001,2.869558e-001,1.417977e+000,7.079109e-002,1.417350e+000
1.880357e+001,2.867989e-001,1.417977e+000,7.079109e-002,1.417350e+000
1.880550e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417507e+000
1.880743e+001,2.866421e-001,1.418291e+000,7.047735e-002,1.417507e+000
1.880936e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.881129e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417507e+000
1.881321e+001,2.867989e-001,1.417977e+000,7.079109e-002,1.417507e+000
1.881514e+001,2.866421e-001,1.417977e+000,7.047735e-002,1.417350e+000
1.881707e+001,2.866421e-001,1.418291e+000,7.047735e-002,1.417507e+000
1.881900e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417507e+000
1.882093e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417664e+000
1.882286e+001,2.866421e-001,1.418134e+000,7.079109e-002,1.417350e+000
1.882479e+001,2.866421e-001,1.417977e+000,7.079109e-002,1.417507e+000
1.882671e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417507e+000
1.882864e+001,2.866421e-001,1.418134e+000,7.047735e-002,1.417350e+000
1.883057e+001,2.869558e-001,1.418134e+000,7.079109e-002,1.417507e+000
