Trajectories
100
,,Patient 1:O,,,Patient 1:X,,,Patient 1:Y,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
1208,0,-275.13,443.7,911.518,-312.016,445.124,907.418,-271.42,418.226,862.74
1209,0,-274.623,445.216,895.68,-311.486,446.621,891.628,-268.686,419.118,849.06
1210,0,-273.971,446.468,880.712,-311.022,447.645,876.319,-268.309,419.942,833.831
1211,0,-273.466,447.251,866.206,-310.539,448.563,862.003,-268.248,421.17,819.487
1212,0,-273.316,448.14,852.557,-310.222,449.135,848.551,-267.708,421.203,805.61
1213,0,-272.875,448.653,840.045,-309.862,449.728,835.932,-268.026,422.446,793.346
1214,0,-272.547,448.854,828.064,-309.506,449.842,823.999,-267.678,422.648,781.189
1215,0,-272.118,448.697,817.135,-309.081,449.815,813.522,-266.848,422.182,770.449
1216,0,-271.577,448.758,807.547,-308.523,449.569,803.387,-266.376,421.984,760.373
1217,0,-271.27,448.931,798.821,-308.053,449.671,795.015,-266.304,422.384,751.951
1218,0,-270.46,448.7,790.667,-307.672,449.636,787.01,-266.06,422.722,743.897
1219,0,-270.123,448.669,783.707,-307.151,449.478,780.274,-265.361,422.377,736.815
1220,0,-269.431,448.66,778.423,-306.64,449.341,774.727,-265.031,422.231,731.182
1221,0,-269.103,448.378,773.845,-306.303,449.011,770.511,-264.503,421.477,726.669
1222,0,-268.796,447.99,770.79,-305.891,448.382,767.335,-264.576,421.644,724.062
1223,0,-268.613,447.705,768.882,-305.632,448.165,765.917,-263.85,420.852,722.443
1224,0,-268.364,447.058,768.155,-305.356,447.722,765.539,-264.023,420.408,722.377
1225,0,-268.127,446.855,769.2,-305.216,447.181,766.191,-263.545,419.911,722.354
1226,0,-267.867,446.161,771.04,-304.957,446.53,768.409,-263.288,419.328,724.523
1227,0,-267.915,445.447,774.067,-304.86,445.776,771.437,-263.272,418.62,727.599
1228,0,-267.53,444.87,778.688,-304.632,445.066,776.065,-262.789,417.793,732.133
1229,0,-267.518,443.985,784.267,-304.762,444.204,781.769,-263.109,417.028,738.359
1230,0,-267.633,443.092,790.667,-304.783,443.488,788.56,-263.237,417.103,745.148
1231,0,-267.526,442.805,798.772,-304.709,442.921,796.376,-263.117,416.181,752.991
1232,0,-267.782,442.382,807.467,-304.867,442.544,805.27,-262.58,415.233,761.419
1233,0,-267.854,442.365,816.979,-305.02,442.244,814.472,-263.134,415.118,770.899
1234,0,-268.312,442.194,826.515,-305.404,442.247,824.352,-263.357,415.025,780.786
1235,0,-268.594,442.485,837.284,-305.728,442.537,835.202,-263.527,415.72,791.934
1236,0,-268.982,442.754,848.331,-306.056,443.043,846.285,-263.664,415.729,802.958
1237,0,-269.091,443.36,860.105,-306.407,443.468,858.072,-263.712,415.934,814.691
1238,0,-269.32,443.9,872.463,-306.519,444.208,870.596,-263.614,416.328,827.195
1239,0,-269.483,444.272,885.49,-306.726,444.507,883.282,-263.973,416.742,840.083
1240,0,-269.912,444.524,898.937,-306.885,444.877,896.863,-264.041,417.096,853.961
1241,0,-270.198,444.374,912.879,-307.369,445.024,911.05,-264.123,416.756,868.161
1242,0,-270.923,444.768,928.258,-307.748,444.767,925.747,-264.485,416.5,883.747
1243,0,-271.048,443.794,943.729,-308.261,444.328,941.623,-264.694,416.325,898.772
1244,0,-271.8,443.319,960.558,-308.79,443.513,958.212,-264.974,415.226,915.62
1245,0,-272.23,442.015,977.916,-309.294,442.367,975.512,-264.968,413.478,933
1246,0,-272.57,440.525,995.812,-309.718,441.178,993.638,-264.915,412.164,951.471
1247,0,-273.38,439.553,1014.65,-310.119,440.006,1012.42,-265.115,411.002,971.199
1248,0,-273.591,438.39,1034.21,-310.608,438.835,1032.03,-264.569,409.368,990.541
1249,0,-273.869,437.174,1054.6,-310.867,437.774,1052.3,-272.08,413.932,1005.66
1250,0,-274.05,435.862,1075.63,-311.036,436.521,1073.35,-273.056,413.099,1025.83
1251,0,-273.976,434.69,1097.89,-311.009,435.408,1095.53,-272.567,412.278,1047.81
1252,0,-273.964,432.865,1120.76,-311.048,433.863,1118.4,-272.244,411.804,1070.38
1253,0,-273.959,430.77,1144.29,-310.947,431.758,1141.92,-272.044,410.666,1093.42
1254,0,-273.946,428.341,1168.44,-311.027,429.49,1166.16,-271.98,408.089,1117.28
1255,0,-273.928,425.629,1193.12,-311.108,426.781,1190.67,-272.141,406.085,1141.37
1256,0,-274.124,422.514,1217.75,-311.258,424.151,1215.82,-272.018,403.355,1166.05
1257,0,-274.187,419.288,1242.63,-311.502,420.783,1240.44,-272.017,400.605,1190.82
1258,0,-274.183,415.716,1267.38,-311.558,417.714,1265.68,-272.223,397.354,1215.27
1259,0,-274.346,411.836,1291.99,-311.446,413.691,1290.08,-272.342,393.933,1239.91
1260,0,-274.342,407.781,1316.31,-311.451,409.274,1314.28,-272.329,390.466,1263.95
1261,0,-274.152,403.318,1340.14,-311.45,405.339,1338.44,-272.326,386.525,1287.55
1262,0,-274.247,398.779,1363.43,-311.359,400.772,1361.72,-272.327,382.651,1310.71
1263,0,-273.92,394.004,1385.85,-311.331,395.788,1384.16,-272.449,378.154,1332.85
1264,0,-273.912,388.977,1407.1,-311.125,391.065,1405.72,-272.379,373.834,1354.18
1265,0,-273.806,384.227,1427.54,-310.955,386.347,1426,-272.223,369.474,1374.48
1266,0,-273.661,379.653,1446.43,-310.782,381.719,1445.11,-272.101,365.111,1393.47
1267,0,-273.397,375.364,1464.14,-310.638,377.414,1462.8,-271.902,360.98,1411.05
1268,0,-273.208,371.352,1480.55,-310.483,373.12,1479.06,-271.85,356.977,1427.47
1269,0,-273.142,367.036,1495.56,-310.461,368.964,1494.08,-271.723,352.951,1442.49
1270,0,-273.161,362.83,1509.34,-310.406,364.776,1507.73,-271.743,348.727,1456.06
1271,0,-273.269,358.685,1521.76,-310.505,360.671,1520.45,-271.921,344.516,1468.51
1272,0,-273.473,354.228,1532.88,-310.774,356.05,1531.47,-272.088,340.529,1479.8
1273,0,-273.724,349.686,1542.51,-310.982,351.6,1541.07,-272.373,336.059,1489.23
1274,0,-273.889,345.481,1550.63,-311.175,347.449,1549.29,-272.537,331.935,1497.24
1275,0,-274.242,341.785,1556.89,-311.429,343.817,1555.73,-272.755,328.216,1503.68
1276,0,-274.269,338.6,1561.99,-311.549,340.36,1560.57,-272.973,325.054,1508.67
1277,0,-274.336,335.868,1565.46,-311.653,337.762,1564.1,-272.973,322.098,1512.01
1278,0,-274.447,333.42,1567.66,-311.793,335.391,1566.21,-273.081,319.752,1514.09
1279,0,-274.601,331.076,1568.5,-311.833,332.898,1567.02,-273.113,317.616,1515.26
1280,0,-274.855,328.96,1568.45,-312.092,330.76,1566.83,-273.292,315.756,1515.13
1281,0,-275.126,327.304,1567.6,-312.316,328.824,1566.04,-273.549,313.971,1514.16
1282,0,-275.507,325.45,1565.93,-312.662,327.404,1564.37,-273.785,312.517,1512.53
1283,0,-275.89,324.445,1563.71,-313.064,326.1,1562.06,-274.193,311.456,1510.16
1284,0,-276.269,324.126,1560.99,-313.585,325.781,1559.24,-274.519,311.453,1507.38
1285,0,-276.824,324.886,1557.99,-313.902,326.613,1556.32,-274.91,312.399,1504.4
1286,0,-277.167,325.513,1554.78,-314.357,327.275,1553.03,-275.264,313.261,1501.14
1287,0,-277.583,325.936,1551.63,-314.859,327.838,1550.06,-275.535,314.178,1497.98
1288,0,-277.902,325.412,1548.78,-315.066,327.309,1546.88,-275.819,314.425,1494.78
1289,0,-278.207,324.274,1545.65,-315.451,326.057,1543.83,-276.111,314.28,1491.53
1290,0,-278.493,322.608,1542.89,-315.733,324.636,1541.1,-276.307,313.992,1488.65
1291,0,-278.8,320.784,1540.22,-316.068,323.109,1538.57,-276.379,313.395,1485.84
1292,0,-279.118,319.066,1537.73,-316.36,321.263,1536.13,-276.762,312.477,1483.39
1293,0,-279.486,317.687,1535.78,-316.579,319.824,1534.14,-277.129,311.658,1481.35
1294,0,-279.864,316.613,1534.19,-317.088,318.915,1532.56,-277.56,311.038,1479.61
1295,0,-280.275,316.139,1532.84,-317.532,318.317,1531.26,-278.002,310.631,1478.19
1296,0,-280.631,315.89,1531.82,-317.91,317.986,1530.02,-278.346,310.372,1477.25
1297,0,-280.998,315.869,1530.76,-318.209,317.971,1529.26,-278.745,310.553,1476.13
1298,0,-281.277,315.864,1530.12,-318.526,318.04,1528.37,-278.969,310.746,1475.58
1299,0,-281.553,316.167,1529.69,-318.752,318.236,1528.15,-279.215,311.194,1475.23
1300,0,-281.83,316.436,1529.67,-319.025,318.435,1528.16,-279.441,311.563,1475.18
1301,0,-282.091,316.764,1530.19,-319.234,318.614,1528.63,-279.604,311.803,1475.56
1302,0,-282.264,316.858,1531.03,-319.503,318.843,1529.4,-279.843,311.804,1476.3
1303,0,-282.494,317.121,1532.12,-319.796,318.862,1530.5,-280.195,312.116,1477.53
1304,0,-282.647,317.211,1533.68,-319.964,319.178,1532.12,-280.494,311.892,1478.96
1305,0,-282.869,317.205,1535.27,-320.169,319.177,1533.91,-280.865,311.639,1480.66
1306,0,-282.994,317.421,1537.05,-320.24,319.199,1535.59,-281.132,311.533,1482.45
1307,0,-283.154,317.57,1538.77,-320.342,319.369,1537.4,-281.274,311.511,1484.18
1308,0,-283.167,317.81,1540.27,-320.354,319.701,1539.06,-281.447,311.549,1485.9
1309,0,-283.213,318.267,1541.59,-320.548,320.25,1540.57,-281.722,311.68,1486.94
1310,0,-283.408,318.977,1542.65,-320.489,320.616,1541.42,-281.924,312.163,1488.24
1311,0,-283.53,319.64,1543.44,-320.785,321.29,1542.25,-282.141,312.588,1488.96
1312,0,-283.847,320.209,1543.77,-321.164,322.147,1542.88,-282.354,312.962,1489.24
1313,0,-284.268,320.868,1543.99,-321.429,322.56,1542.83,-282.808,313.647,1489.34
1314,0,-284.659,321.541,1543.84,-321.866,323.337,1542.59,-283.323,314.393,1489.32
1315,0,-285.062,322.236,1543.32,-322.236,324.026,1542.14,-283.694,315.291,1488.72
1316,0,-285.485,323.105,1542.58,-322.652,324.986,1541.47,-284.042,316,1488.04
1317,0,-285.927,323.838,1541.55,-323.068,325.865,1540.45,-284.47,316.79,1486.97
1318,0,-286.282,324.706,1540.43,-323.451,326.706,1539.22,-284.716,317.877,1485.84
1319,0,-286.511,325.708,1539.14,-323.783,327.808,1537.73,-284.947,318.93,1484.49
1320,0,-286.798,326.816,1537.49,-324.04,328.795,1536.17,-285.074,320.062,1482.97
1321,0,-286.987,328.173,1535.81,-324.25,330.271,1534.31,-285.251,321.362,1481.15
1322,0,-287.171,329.831,1533.95,-324.458,332.012,1532.42,-285.261,322.699,1479.22
1323,0,-287.355,331.712,1531.9,-324.514,333.909,1530.32,-285.308,324.592,1477.36
1324,0,-287.45,333.919,1529.69,-324.634,336.051,1528.02,-285.365,326.523,1475.14
1325,0,-287.71,336.36,1527.18,-324.811,338.634,1525.71,-285.293,328.825,1472.86
1326,0,-287.818,339.148,1524.46,-324.96,341.378,1522.68,-285.469,331.029,1470.05
1327,0,-287.847,342.457,1521.31,-325.09,344.573,1519.52,-285.465,333.51,1467.01
1328,0,-287.792,346.022,1517.62,-324.994,348.234,1515.81,-285.346,336.404,1463.37
1329,0,-287.714,349.757,1513.19,-324.936,351.942,1511.4,-285.242,339.564,1459.16
1330,0,-287.429,353.508,1508.17,-324.696,355.411,1505.99,-285.042,342.688,1454.15
1331,0,-287.153,357.513,1502.09,-324.429,359.453,1500.05,-284.601,345.768,1448.12
1332,0,-286.827,361.508,1494.95,-324.031,363.435,1492.88,-284.162,349.322,1441.29
1333,0,-286.367,365.451,1486.82,-323.565,367.44,1484.67,-283.761,352.772,1433.43
1334,0,-285.778,369.556,1477.64,-323.071,371.595,1475.61,-283.085,355.948,1424.21
1335,0,-285.207,373.397,1467.37,-322.395,375.383,1465.2,-282.525,359.137,1414.1
1336,0,-284.592,377.488,1456.12,-321.845,379.002,1453.69,-281.873,362.573,1403.07
1337,0,-284.008,381.011,1443.68,-321.207,382.772,1441.37,-281.201,365.766,1390.77
1338,0,-283.427,384.805,1430.37,-320.622,386.172,1427.85,-280.563,368.907,1377.65
1339,0,-282.762,388.287,1416.07,-319.918,389.942,1413.67,-279.901,372.154,1363.49
1340,0,-282.043,391.882,1400.86,-319.368,393.339,1398.37,-279.116,374.993,1348.22
1341,0,-281.418,395.329,1384.4,-318.518,396.647,1381.64,-278.338,378.023,1331.97
1342,0,-280.61,398.819,1367.02,-317.749,400.726,1364.53,-277.471,381.379,1314.75
1343,0,-279.706,402.721,1348.88,-316.925,404.458,1346.34,-276.408,384.534,1296.8
1344,0,-278.819,406.569,1330.18,-316.028,407.898,1327.3,-275.547,387.785,1278.1
1345,0,-277.982,410.118,1310.66,-315.168,411.647,1307.85,-274.648,391.264,1258.84
1346,0,-277.156,413.704,1290.78,-314.332,415.39,1288.02,-273.836,394.491,1239.17
1347,0,-276.393,417.202,1270.68,-313.489,418.814,1267.72,-273.191,397.597,1219.36
1348,0,-275.762,420.875,1250.26,-312.665,422.366,1247.48,-272.694,400.639,1199.02
1349,0,-274.992,424.014,1229.74,-312.012,425.568,1226.83,-271.583,403.425,1178.82
1350,0,-274.284,427.404,1209.1,-311.349,428.891,1205.85,-271.355,406.695,1158.37
1351,0,-273.697,430.833,1188.21,-310.536,432.504,1185.34,-270.69,409.133,1137.78
1352,0,-273.117,434.065,1167.35,-310.091,435.624,1164.3,-270.334,411.287,1117.32
1353,0,-272.423,436.536,1146.49,-309.423,438.478,1143.74,-270.026,413.13,1097.61
1354,0,-272.066,439.408,1126.25,-309.018,441.034,1123.13,-269.498,415.698,1077.72
1355,0,-271.721,442.092,1106.44,-308.672,443.654,1103.27,-269.372,417.817,1057.76
1356,0,-271.448,444.596,1086.77,-308.404,445.979,1083.49,-269.312,420.244,1038.51
1357,0,-271.081,446.649,1067.36,-308.095,448.227,1064.28,-268.939,422.039,1019.31
1358,0,-270.688,448.622,1048.26,-307.741,450.037,1045.08,-268.335,422.811,1000.09
1359,0,-270.233,450.157,1029.77,-307.367,451.799,1026.57,-268.388,424.607,982.278
1360,0,-269.63,451.5,1011.42,-306.647,452.973,1008.35,-267.559,426.187,963.877
1361,0,-269.122,452.865,994.098,-306.245,454.295,990.817,-266.584,426.966,946.572
1362,0,-268.551,454.02,976.91,-305.559,455.453,973.876,-265.858,428.109,929.65
1363,0,-267.792,455.349,960.482,-304.961,456.563,957.198,-265.758,429.304,913.417
1364,0,-267.254,456.629,944.41,-304.35,457.606,941.082,-265.756,430.966,898.293
1365,0,-266.921,457.955,929.057,-303.89,459.089,925.882,-264.723,431.355,882.059
1366,0,-266.6,459.039,914.12,-303.593,460.225,911.085,-263.924,431.434,867.274
1367,0,-266.22,459.918,900.051,-303.298,461.039,897.156,-263.794,432.309,853.219
1368,0,-265.796,460.617,887.475,-302.952,461.567,884.324,-263.712,432.829,839.931
1369,0,-265.512,460.69,875.366,-302.67,461.79,872.413,-263.625,432.932,828.074
1370,0,-265.312,460.815,864.248,-302.481,461.616,861.27,-260.67,433.437,819.081
1371,0,-265.276,460.975,854.122,-302.261,461.832,851.036,-261.049,434.576,809.361
1372,0,-264.866,461.277,844.34,-302.009,461.941,841.59,-260.485,433.934,798.78
1373,0,-264.799,460.9,835.014,-301.896,462.185,832.829,-260.509,434.463,790.43
1374,0,-264.489,461.023,826.932,-301.524,461.741,824.237,-260.145,433.299,781.507
1375,0,-264.452,460.948,820.086,-301.521,461.251,817.067,-259.925,432.934,774.216
1376,0,-264.389,460.028,813.537,-301.464,460.407,810.708,-260.024,432.165,767.815
1377,0,-264.602,458.882,808.114,-301.665,459.448,805.55,-260.041,431.187,762.322
1378,0,-264.482,458.068,804.075,-301.503,458.315,801.192,-259.943,430.399,758.289
1379,0,-264.738,457.462,800.848,-301.721,457.77,797.929,-260.045,430.035,755.09
1380,0,-264.843,457.102,798.518,-301.885,457.622,795.982,-260.294,429.801,752.851
1381,0,-264.864,457.049,797.727,-301.851,457.424,794.77,-260.051,429.664,751.663
1382,0,-264.908,457.141,798.037,-301.825,457.516,795.113,-259.994,429.623,752.209
1383,0,-264.926,457.317,799.84,-301.999,457.651,796.713,-260.377,430.1,753.685
1384,0,-264.891,457.838,803.315,-301.989,457.969,799.834,-260.777,430.975,757.553
1385,0,-264.845,458.192,807.757,-301.928,458.295,804.529,-260.094,430.356,761.54
1386,0,-264.998,458.376,813.37,-302.03,458.967,810.24,-260.144,431.13,767.133
1387,0,-265.064,459.003,820.071,-302.059,459.776,816.938,-259.997,431.992,774.096
1388,0,-265.068,460.066,828.338,-302.172,460.702,824.832,-260.04,432.529,781.856
1389,0,-265.018,461.049,837.313,-302.014,461.719,833.898,-260.176,434.064,791.312
1390,0,-265.217,462.188,847.593,-302.158,463.059,844.438,-259.846,434.958,801.726
1391,0,-265.128,463.429,859.261,-302.014,464.272,855.967,-260.244,436.783,813.861
1392,0,-265.122,464.11,871.453,-302.029,465.068,868.269,-259.971,437.002,825.745
1393,0,-265.002,464.16,884.842,-301.937,465.697,881.933,-259.595,437.502,839.48
1394,0,-264.841,464.45,899.669,-301.985,465.837,896.691,-260.176,438.352,854.945
1395,0,-264.731,464.002,915.609,-301.785,465.414,912.274,-259.175,437.481,870.032
1396,0,-264.533,463.012,932.419,-301.511,464.5,929.617,-258.488,436.166,887.121
1397,0,-264.381,461.685,950.748,-301.474,463.01,947.706,-258.114,434.242,905.204
1398,0,-264.383,459.707,970.023,-301.471,461.352,967.216,-257.888,432.912,925.316
1399,0,-264.368,457.714,990.464,-301.422,458.883,987.679,-257.366,430.52,945.677
1400,0,-264.502,454.878,1011.78,-301.491,456.309,1009.27,-256.735,427.557,967.53
1401,0,-264.615,451.8,1034.46,-301.642,453.467,1031.98,-255.705,423.996,990.309
1402,0,-264.528,448.253,1057.19,-301.612,449.859,1055.14,-263.001,425.707,1008.25
1403,0,-264.753,444.556,1081.17,-301.724,445.952,1078.85,-263.869,422.562,1031.37
1404,0,-264.772,440.406,1105.39,-301.79,441.581,1103.34,-263.443,419.247,1055.05
1405,0,-264.693,435.873,1130.32,-301.796,437.142,1128.31,-263.262,415.544,1079.42
1406,0,-264.738,431.288,1155.67,-301.856,432.511,1153.78,-262.951,411.856,1104.42
1407,0,-264.737,426.414,1181.2,-301.899,427.746,1179.32,-263.27,407.47,1129.54
1408,0,-264.814,421.985,1207.16,-301.97,423.121,1205.11,-263.214,403.453,1155.07
1409,0,-264.924,417.04,1232.32,-302.025,418.344,1230.57,-263.372,399.112,1180.08
1410,0,-265.002,411.997,1257.34,-302.124,413.101,1255.5,-263.289,394.633,1204.97
1411,0,-265.114,407.199,1282.02,-302.309,408.987,1280.45,-263.45,390.506,1229.42
1412,0,-265.266,402.462,1305.9,-302.476,404.022,1304.41,-263.604,385.985,1253
1413,0,-265.493,397.713,1329.08,-302.67,399.235,1327.64,-263.765,381.956,1276.06
1414,0,-265.633,393.146,1351.55,-302.786,394.963,1350.25,-264.057,377.73,1298.41
1415,0,-265.745,388.801,1373.13,-302.984,390.754,1371.87,-264.189,373.849,1320.06
1416,0,-265.928,384.523,1393.71,-303.13,386.25,1392.34,-264.319,369.812,1340.64
1417,0,-266.115,380.14,1413.39,-303.305,382.309,1412.06,-264.435,365.804,1360.12
1418,0,-266.114,376.095,1431.85,-303.388,378.144,1430.36,-264.528,362.073,1378.59
1419,0,-266.274,372.367,1449,-303.489,374.065,1447.44,-264.656,358.196,1395.84
1420,0,-266.415,368.52,1465.04,-303.599,370.358,1463.41,-264.647,354.497,1411.81
1421,0,-266.466,364.7,1479.74,-303.689,366.526,1478.17,-264.696,350.778,1426.44
1422,0,-266.59,360.666,1493.13,-303.851,362.519,1491.51,-264.735,347.214,1440
1423,0,-266.66,356.775,1505.44,-303.944,358.645,1503.74,-264.798,343.357,1451.9
1424,0,-266.823,352.515,1516.29,-304.093,354.247,1514.52,-264.946,339.631,1462.82
1425,0,-266.942,348.631,1526.04,-304.142,350.387,1524.3,-264.991,336.078,1472.52
1426,0,-266.992,344.793,1534.42,-304.218,346.809,1532.8,-265.174,332.596,1480.85
1427,0,-267.055,341.526,1541.76,-304.368,343.164,1539.62,-265.241,329.574,1488.06
1428,0,-267.21,338.755,1547.56,-304.455,340.73,1545.85,-265.301,326.709,1493.81
1429,0,-267.164,336.614,1552.41,-304.551,338.747,1550.64,-265.357,324.52,1498.69
1430,0,-267.218,334.536,1555.69,-304.455,336.73,1554.04,-265.448,322.548,1501.96
1431,0,-267.108,332.667,1557.93,-304.395,334.839,1556.13,-265.444,320.792,1504.09
1432,0,-267.186,331.007,1559.06,-304.449,333.295,1557.36,-265.407,319.06,1505.23
1433,0,-267.146,329.386,1559.4,-304.367,331.537,1557.39,-265.391,317.735,1505.57
1434,0,-267.103,328.09,1558.91,-304.343,330.386,1557.26,-265.425,316.234,1505.12
1435,0,-267.103,326.756,1557.88,-304.299,329.369,1556.31,-265.438,314.79,1504.2
1436,0,-266.904,325.914,1556.48,-304.169,328.496,1554.86,-265.487,313.845,1502.76
1437,0,-266.794,325.534,1554.3,-304.123,327.968,1552.66,-265.282,312.996,1500.69
1438,0,-266.739,325.654,1551.6,-303.959,328.239,1550.03,-265.299,312.826,1497.89
1439,0,-266.649,326.266,1548.53,-303.901,328.346,1546.66,-265.243,313.35,1495.13
1440,0,-266.571,326.678,1545.34,-303.798,329.057,1543.64,-265.098,313.841,1491.98
1441,0,-266.5,326.909,1542.43,-303.701,329.47,1540.78,-265.044,314.605,1488.88
1442,0,-266.67,326.373,1539.7,-303.808,329.154,1538.2,-265.129,314.539,1485.95
1443,0,-266.78,325.142,1537.33,-304.057,327.564,1535.69,-265.272,313.798,1483.39
1444,0,-266.966,323.476,1535.39,-304.202,326.328,1533.85,-265.468,312.871,1481.19
1445,0,-267.075,322.189,1533.53,-304.27,324.761,1532.15,-265.434,311.809,1479.51
1446,0,-267.09,320.835,1532.08,-304.244,323.596,1530.64,-265.538,310.788,1477.91
1447,0,-267.045,319.667,1531.03,-304.297,322.208,1529.52,-265.508,310.028,1476.86
1448,0,-267.029,318.093,1530.18,-304.129,320.94,1528.87,-265.414,308.823,1475.85
1449,0,-266.775,316.663,1530.03,-304.027,319.163,1528.47,-265.26,307.571,1475.5
1450,0,-266.631,314.888,1530.06,-303.927,317.508,1528.66,-265.056,306.337,1475.62
1451,0,-266.372,313.315,1530.34,-303.644,316.015,1529.22,-264.748,305.011,1476.04
1452,0,-266.164,312.027,1531.01,-303.465,314.348,1529.63,-264.555,303.989,1476.62
1453,0,-265.928,311.501,1531.83,-303.161,313.806,1530.46,-264.281,303.106,1477.41
1454,0,-265.685,311.337,1532.61,-302.972,313.868,1531.23,-264.076,302.64,1478.03
1455,0,-265.496,311.795,1533.17,-302.797,314.146,1531.65,-263.815,302.95,1478.74
1456,0,-265.358,312.667,1533.54,-302.717,315.089,1532.07,-263.653,303.573,1479.28
1457,0,-265.263,314.195,1533.79,-302.582,316.413,1532.22,-263.458,304.631,1479.6
1458,0,-265.222,315.188,1533.73,-302.404,317.616,1532.09,-263.316,305.218,1479.48
1459,0,-265.157,316.754,1533.39,-302.336,318.947,1531.68,-263.208,306.631,1479.21
1460,0,-265.103,318.167,1532.78,-302.4,320.552,1531.15,-263.152,307.653,1478.65
1461,0,-265.048,319.603,1532.13,-302.323,321.97,1530.3,-262.887,309.002,1478.09
1462,0,-265.044,321.156,1531.18,-302.268,323.502,1529.33,-262.899,310.398,1477.12
1463,0,-264.864,322.894,1530.04,-302.162,325.001,1528.16,-262.644,312.095,1476.18
1464,0,-264.778,324.743,1528.77,-302.12,326.927,1526.72,-262.583,313.429,1474.68
1465,0,-264.808,326.41,1527.01,-302.085,328.698,1525.14,-262.418,314.97,1472.99
1466,0,-264.776,327.799,1525.19,-301.979,329.773,1522.84,-262.407,316.871,1471.25
1467,0,-264.838,329.334,1523.15,-301.975,331.654,1521.16,-262.255,318.647,1469.15
1468,0,-264.763,330.935,1520.92,-302.061,333.264,1518.94,-262.243,320.569,1466.87
1469,0,-264.728,332.973,1518.48,-301.968,335.164,1516.39,-262.127,322.625,1464.49
1470,0,-264.575,335.398,1515.43,-301.764,337.712,1513.37,-261.938,324.963,1461.48
1471,0,-264.131,338.353,1511.81,-301.479,340.47,1509.77,-261.547,327.483,1457.79
1472,0,-263.639,341.614,1507.27,-300.965,343.776,1505.35,-261.145,330.502,1453.42
1473,0,-262.994,345.146,1501.74,-300.395,347.375,1499.89,-260.484,333.6,1448
1474,0,-262.319,348.861,1495.31,-299.577,351.017,1493.34,-259.798,336.993,1441.75
1475,0,-261.583,352.508,1487.71,-298.866,354.799,1485.8,-259.048,340.014,1434.02
1476,0,-260.878,356.294,1478.99,-298.158,358.3,1477.03,-258.445,343.456,1425.58
1477,0,-260.271,359.949,1469.02,-297.525,361.66,1467.04,-257.87,346.352,1415.67
1478,0,-259.721,363.186,1457.97,-296.957,365.204,1456.2,-257.34,349.268,1404.81
1479,0,-259.328,366.574,1445.7,-296.502,368.387,1443.9,-256.839,352.053,1392.75
1480,0,-258.854,369.886,1432.44,-296.006,371.35,1430.56,-256.346,354.547,1379.47
1481,0,-258.307,373.01,1418.12,-295.644,374.355,1416.33,-256.003,357.008,1365.19
1482,0,-257.859,375.998,1402.78,-295.198,377.329,1400.91,-255.454,360.037,1350.07
1483,0,-257.293,379.066,1386.16,-294.53,380.135,1384.24,-254.88,362.468,1333.53
1484,0,-256.746,382.28,1368.7,-294.045,383.322,1366.95,-254.279,365.258,1316.3
1485,0,-256.137,385.705,1350.17,-293.42,386.81,1348.44,-253.671,368.292,1297.96
1486,0,-255.617,388.982,1330.61,-292.828,390.155,1328.78,-253.089,371.061,1278.6
1487,0,-254.908,392.498,1310.14,-292.242,393.174,1308.11,-252.561,373.764,1258.09
1488,0,-254.482,395.748,1288.8,-291.708,396.268,1286.53,-251.972,376.597,1237.01
1489,0,-254.184,399.05,1266.73,-291.47,399.612,1264.64,-251.684,379.559,1215.23
1490,0,-253.918,402.095,1244.19,-291.136,402.576,1242.14,-251.607,382.162,1192.78
1491,0,-253.69,404.939,1221.07,-290.892,405.397,1218.91,-251.177,384.459,1169.71
1492,0,-253.646,407.85,1197.61,-290.767,408.339,1195.41,-251.352,386.802,1146.55
1493,0,-253.303,410.86,1173.88,-290.624,411.246,1171.65,-251.052,389.281,1123.1
1494,0,-253.427,414.258,1150.25,-290.589,414.357,1147.59,-251.311,392.072,1099.78
1495,0,-253.361,417.399,1126.44,-290.472,417.697,1123.96,-251.296,394.709,1076.69
1496,0,-253.516,420.656,1102.88,-290.675,421.041,1100.09,-251.08,397.804,1053.4
1497,0,-253.495,424.132,1079.36,-290.615,424.621,1076.61,-251.22,401.066,1030.24
1498,0,-253.732,427.686,1055.97,-290.875,428.084,1053.1,-251.543,404.573,1006.95
1499,0,-254.025,431.08,1032.74,-290.912,431.468,1029.94,-251.399,407.36,983.93
1500,0,-254.167,433.789,1009.7,-291.282,434.564,1006.91,-251.86,409.999,961.444
1501,0,-254.571,436.753,987.42,-291.733,437.639,984.572,-252.183,412.305,937.995
1502,0,-255.073,439.332,965.172,-292.268,440.43,962.185,-252.426,415.728,916.599
1503,0,-255.537,442.201,944.022,-292.491,443.043,940.508,-253.038,417.944,895.323
1504,0,-255.617,444.315,923.284,-292.731,445.207,919.945,-253.246,419.465,874.679
1505,0,-255.79,445.998,903.182,-292.875,447.142,899.963,-253.52,420.8,854.897
1506,0,-255.668,447.503,884.221,-292.764,448.521,880.872,-253.418,422.414,836.416
1507,0,-255.519,448.579,865.984,-292.605,449.378,862.558,-253.002,423.452,818.025
1508,0,-255.32,448.907,848.77,-292.468,449.855,845.546,-250.387,422.807,802.984
