Trajectories
100
,,Patient 1:O,,,Patient 1:X,,,Patient 1:Y,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
733,0,-232.635,179.139,1539.05,-269.96,179.971,1538.32,-231.748,182.242,1484.2
734,0,-232.644,179.1,1539.06,-269.969,179.952,1538.32,-231.77,182.213,1484.23
735,0,-232.644,179.1,1539.06,-270.001,179.936,1538.32,-231.795,182.196,1484.2
736,0,-232.674,179.088,1539.07,-270.009,179.893,1538.34,-231.808,182.144,1484.21
737,0,-232.718,179.058,1539.06,-270.032,179.894,1538.35,-231.84,182.158,1484.22
738,0,-232.721,179.046,1539.06,-270.04,179.876,1538.35,-231.853,182.099,1484.21
739,0,-232.733,179.02,1539.07,-270.071,179.841,1538.37,-231.811,182.119,1484.17
740,0,-232.771,179.023,1539.06,-270.105,179.847,1538.36,-231.892,182.087,1484.23
741,0,-232.777,179.01,1539.04,-270.137,179.83,1538.37,-231.902,182.035,1484.22
742,0,-232.81,178.995,1539.05,-270.144,179.83,1538.35,-231.958,182.032,1484.19
743,0,-232.82,178.971,1539.03,-270.169,179.8,1538.37,-231.989,181.949,1484.19
744,0,-232.854,178.956,1539.04,-270.156,179.77,1538.32,-232.031,181.864,1484.19
745,0,-232.841,178.922,1539.02,-270.212,179.77,1538.36,-232.054,181.823,1484.16
746,0,-232.892,178.904,1539.01,-270.235,179.724,1538.33,-232.06,181.8,1484.18
747,0,-232.896,178.865,1538.94,-270.266,179.752,1538.35,-232.103,181.83,1484.18
748,0,-232.932,178.855,1538.93,-270.3,179.752,1538.34,-232.113,181.755,1484.16
749,0,-232.949,178.846,1538.9,-270.337,179.726,1538.32,-232.113,181.73,1484.12
750,0,-232.976,178.812,1538.88,-270.342,179.718,1538.3,-232.158,181.706,1484.12
751,0,-232.975,178.793,1538.85,-270.368,179.699,1538.28,-232.166,181.696,1484.1
752,0,-233.04,178.777,1538.81,-270.398,179.699,1538.28,-232.179,181.662,1484.09
753,0,-233.07,178.743,1538.77,-270.424,179.677,1538.22,-232.197,181.605,1484.03
754,0,-233.082,178.681,1538.72,-270.454,179.674,1538.23,-232.207,181.552,1484.02
755,0,-233.119,178.652,1538.7,-270.495,179.677,1538.21,-232.253,181.528,1484.02
756,0,-233.129,178.651,1538.68,-270.493,179.666,1538.2,-232.255,181.449,1484.02
757,0,-233.167,178.629,1538.68,-270.531,179.648,1538.2,-232.323,181.425,1483.98
758,0,-233.192,178.636,1538.68,-270.563,179.653,1538.21,-232.371,181.401,1483.97
759,0,-233.219,178.622,1538.69,-270.608,179.649,1538.2,-232.344,181.368,1483.97
760,0,-233.232,178.616,1538.66,-270.611,179.655,1538.21,-232.329,181.402,1484.03
761,0,-233.308,178.57,1538.62,-270.638,179.63,1538.21,-232.365,181.371,1484.04
762,0,-233.326,178.538,1538.62,-270.661,179.585,1538.17,-232.368,181.343,1484.02
763,0,-233.354,178.541,1538.63,-270.672,179.559,1538.18,-232.441,181.243,1483.99
764,0,-233.376,178.481,1538.59,-270.724,179.521,1538.17,-232.473,181.23,1483.99
765,0,-233.385,178.508,1538.61,-270.73,179.468,1538.12,-232.533,181.156,1483.95
766,0,-233.412,178.456,1538.56,-270.77,179.445,1538.11,-232.566,181.108,1483.92
767,0,-233.458,178.442,1538.54,-270.805,179.424,1538.09,-232.575,181.102,1483.91
768,0,-233.492,178.443,1538.53,-270.818,179.366,1538.06,-232.644,181.049,1483.88
769,0,-233.507,178.43,1538.51,-270.839,179.354,1538.01,-232.681,181.054,1483.86
770,0,-233.593,178.4,1538.48,-270.82,179.326,1537.98,-232.752,180.977,1483.82
771,0,-233.562,178.398,1538.48,-270.86,179.279,1537.96,-232.758,181.002,1483.81
772,0,-233.607,178.344,1538.47,-270.886,179.243,1537.94,-232.773,180.948,1483.76
773,0,-233.653,178.303,1538.43,-270.878,179.244,1537.96,-232.782,180.93,1483.75
774,0,-233.669,178.256,1538.45,-270.882,179.193,1537.9,-232.82,180.905,1483.75
775,0,-233.699,178.255,1538.43,-270.917,179.116,1537.87,-232.826,180.887,1483.74
776,0,-233.722,178.222,1538.43,-270.92,179.075,1537.84,-232.859,180.843,1483.72
777,0,-233.748,178.178,1538.44,-270.955,179.037,1537.84,-232.852,180.819,1483.74
778,0,-233.765,178.149,1538.43,-270.977,178.962,1537.8,-232.886,180.811,1483.75
779,0,-233.78,178.121,1538.41,-270.991,178.939,1537.8,-232.877,180.756,1483.76
780,0,-233.807,178.117,1538.41,-270.998,178.918,1537.77,-232.876,180.755,1483.76
781,0,-233.825,178.061,1538.39,-271.017,178.881,1537.77,-232.904,180.74,1483.74
782,0,-233.829,178.063,1538.36,-271.037,178.849,1537.74,-232.914,180.742,1483.76
783,0,-233.837,178.007,1538.37,-271.038,178.783,1537.72,-232.909,180.715,1483.73
784,0,-233.85,177.989,1538.37,-271.074,178.74,1537.73,-232.895,180.697,1483.75
785,0,-233.869,177.934,1538.33,-271.093,178.697,1537.72,-232.934,180.678,1483.75
786,0,-233.885,177.89,1538.34,-271.108,178.63,1537.67,-232.901,180.666,1483.81
787,0,-233.894,177.845,1538.33,-271.151,178.586,1537.69,-232.892,180.678,1483.83
788,0,-233.897,177.746,1538.28,-271.158,178.522,1537.68,-232.88,180.655,1483.85
789,0,-233.926,177.703,1538.3,-271.166,178.481,1537.67,-232.886,180.625,1483.87
790,0,-233.932,177.607,1538.3,-271.172,178.428,1537.69,-232.854,180.554,1483.89
791,0,-233.943,177.553,1538.3,-271.184,178.385,1537.71,-232.854,180.478,1483.89
792,0,-233.936,177.601,1538.38,-271.175,178.329,1537.72,-232.841,180.485,1483.92
793,0,-233.943,177.509,1538.35,-271.167,178.315,1537.73,-232.851,180.425,1483.92
794,0,-233.935,177.48,1538.38,-271.189,178.285,1537.78,-232.837,180.409,1483.94
795,0,-233.911,177.478,1538.43,-271.175,178.255,1537.79,-232.838,180.379,1483.99
796,0,-233.9,177.469,1538.44,-271.162,178.255,1537.83,-232.858,180.36,1483.99
797,0,-233.884,177.469,1538.49,-271.154,178.231,1537.86,-232.845,180.339,1484.02
798,0,-233.9,177.457,1538.52,-271.144,178.25,1537.88,-232.879,180.325,1484.05
799,0,-233.898,177.449,1538.53,-271.171,178.223,1537.91,-232.856,180.324,1484.05
800,0,-233.892,177.446,1538.56,-271.159,178.229,1537.95,-232.861,180.303,1484.07
801,0,-233.881,177.452,1538.59,-271.133,178.189,1537.94,-232.874,180.254,1484.08
802,0,-233.875,177.438,1538.6,-271.137,178.19,1538,-232.859,180.258,1484.12
803,0,-233.871,177.402,1538.6,-271.132,178.19,1537.99,-232.852,180.237,1484.1
804,0,-233.873,177.423,1538.62,-271.124,178.19,1538.02,-232.878,180.248,1484.15
805,0,-233.862,177.4,1538.61,-271.125,178.203,1538.03,-232.877,180.246,1484.15
806,0,-233.873,177.423,1538.61,-271.126,178.19,1538.02,-232.873,180.252,1484.15
807,0,-233.862,177.424,1538.63,-271.104,178.218,1538.05,-232.873,180.253,1484.15
808,0,-233.847,177.487,1538.69,-271.104,178.219,1538.05,-232.885,180.244,1484.15
809,0,-233.828,177.502,1538.72,-271.054,178.212,1538.02,-232.843,180.251,1484.15
810,0,-233.843,177.486,1538.71,-271.039,178.23,1538.02,-232.86,180.263,1484.16
811,0,-233.787,177.538,1538.73,-270.993,178.229,1538.02,-232.83,180.254,1484.15
812,0,-233.79,177.515,1538.73,-270.961,178.27,1538.07,-232.831,180.257,1484.15
813,0,-233.782,177.53,1538.73,-270.967,178.277,1538.09,-232.833,180.228,1484.15
814,0,-233.754,177.561,1538.73,-270.908,178.31,1538.09,-232.823,180.223,1484.13
815,0,-233.744,177.596,1538.77,-270.933,178.373,1538.13,-232.838,180.208,1484.12
816,0,-233.727,177.613,1538.77,-270.897,178.396,1538.12,-232.842,180.301,1484.14
817,0,-233.706,177.616,1538.76,-270.85,178.461,1538.15,-232.811,180.299,1484.14
818,0,-233.692,177.68,1538.8,-270.84,178.527,1538.19,-232.808,180.295,1484.14
819,0,-233.686,177.706,1538.8,-270.797,178.565,1538.2,-232.808,180.295,1484.14
820,0,-233.641,177.735,1538.81,-270.796,178.627,1538.27,-232.775,180.282,1484.13
821,0,-233.622,177.777,1538.83,-270.76,178.671,1538.27,-232.763,180.29,1484.17
822,0,-233.65,177.816,1538.94,-270.711,178.686,1538.32,-232.725,180.309,1484.17
823,0,-233.634,177.859,1538.96,-270.704,178.762,1538.36,-232.72,180.333,1484.17
824,0,-233.476,177.832,1538.89,-270.677,178.769,1538.38,-232.69,180.324,1484.17
825,0,-233.455,177.829,1538.93,-270.653,178.77,1538.4,-232.667,180.332,1484.22
826,0,-233.431,177.886,1538.97,-270.653,178.822,1538.44,-232.645,180.319,1484.25
827,0,-233.382,177.916,1539,-270.601,178.828,1538.48,-232.643,180.377,1484.29
828,0,-233.365,177.906,1539.03,-270.583,178.867,1538.52,-232.601,180.373,1484.3
829,0,-233.363,177.923,1539.06,-270.6,178.879,1538.56,-232.601,180.372,1484.3
830,0,-233.335,177.965,1539.09,-270.595,178.911,1538.57,-232.591,180.434,1484.36
831,0,-233.335,177.941,1539.07,-270.602,178.959,1538.6,-232.585,180.439,1484.36
832,0,-233.316,177.979,1539.11,-270.53,178.967,1538.6,-232.572,180.469,1484.38
833,0,-233.291,177.988,1539.14,-270.508,179.006,1538.62,-232.579,180.491,1484.41
834,0,-233.283,178.005,1539.14,-270.496,179.038,1538.63,-232.502,180.509,1484.42
835,0,-233.183,178.128,1539.2,-270.485,179.049,1538.64,-232.498,180.54,1484.44
836,0,-233.168,178.135,1539.22,-270.45,179.108,1538.67,-232.434,180.598,1484.48
837,0,-233.128,178.174,1539.24,-270.424,179.143,1538.67,-232.385,180.624,1484.48
838,0,-233.163,178.121,1539.21,-270.442,179.121,1538.64,-232.353,180.614,1484.47
839,0,-233.106,178.204,1539.25,-270.385,179.161,1538.67,-232.345,180.684,1484.49
840,0,-233.077,178.23,1539.25,-270.383,179.175,1538.67,-232.287,180.687,1484.48
841,0,-233.069,178.246,1539.25,-270.356,179.171,1538.66,-232.251,180.675,1484.47
842,0,-233.06,178.263,1539.25,-270.319,179.191,1538.67,-232.222,180.716,1484.48
843,0,-233.066,178.245,1539.24,-270.329,179.215,1538.68,-232.248,180.729,1484.46
844,0,-233.069,178.287,1539.25,-270.323,179.25,1538.67,-232.198,180.748,1484.46
845,0,-233.044,178.31,1539.25,-270.324,179.274,1538.68,-232.193,180.772,1484.48
846,0,-233.037,178.321,1539.27,-270.324,179.297,1538.7,-232.196,180.799,1484.5
847,0,-233.033,178.348,1539.27,-270.303,179.298,1538.69,-232.195,180.798,1484.5
848,0,-233.033,178.353,1539.28,-270.306,179.331,1538.7,-232.183,180.828,1484.51
849,0,-233.01,178.379,1539.3,-270.306,179.331,1538.7,-232.172,180.853,1484.52
850,0,-233.007,178.382,1539.31,-270.309,179.333,1538.7,-232.137,180.824,1484.51
851,0,-232.971,178.397,1539.3,-270.273,179.348,1538.69,-232.153,180.836,1484.51
852,0,-232.96,178.408,1539.31,-270.273,179.348,1538.69,-232.154,180.837,1484.51
853,0,-232.961,178.429,1539.3,-270.271,179.375,1538.68,-232.175,180.877,1484.49
854,0,-232.973,178.427,1539.26,-270.278,179.365,1538.66,-232.135,180.871,1484.48
855,0,-232.98,178.467,1539.27,-270.285,179.379,1538.65,-232.167,180.85,1484.43
856,0,-232.982,178.485,1539.26,-270.269,179.415,1538.64,-232.238,180.873,1484.41
857,0,-232.968,178.479,1539.24,-270.276,179.43,1538.63,-232.2,180.866,1484.4
858,0,-232.951,178.517,1539.21,-270.281,179.452,1538.62,-232.189,180.918,1484.42
859,0,-232.949,178.508,1539.19,-270.283,179.444,1538.61,-232.21,180.932,1484.39
860,0,-232.949,178.508,1539.19,-270.258,179.443,1538.59,-232.201,180.911,1484.39
861,0,-232.97,178.478,1539.17,-270.265,179.443,1538.59,-232.231,180.944,1484.35
862,0,-232.967,178.487,1539.19,-270.265,179.443,1538.59,-232.199,180.906,1484.34
863,0,-232.974,178.486,1539.17,-270.253,179.416,1538.58,-232.222,180.847,1484.33
864,0,-232.964,178.462,1539.17,-270.253,179.416,1538.58,-232.155,180.853,1484.36
865,0,-232.945,178.463,1539.13,-270.266,179.43,1538.55,-232.179,180.859,1484.31
866,0,-232.967,178.41,1539.09,-270.266,179.369,1538.54,-232.17,180.872,1484.32
867,0,-232.964,178.408,1539.09,-270.278,179.395,1538.54,-232.206,180.792,1484.27
868,0,-232.97,178.402,1539.07,-270.27,179.405,1538.54,-232.198,180.768,1484.26
869,0,-232.957,178.429,1539.08,-270.259,179.425,1538.54,-232.206,180.817,1484.25
870,0,-232.962,178.435,1539.05,-270.25,179.421,1538.52,-232.203,180.82,1484.25
871,0,-232.953,178.446,1539.05,-270.249,179.453,1538.5,-232.211,180.834,1484.23
872,0,-232.967,178.459,1539.03,-270.261,179.455,1538.47,-232.211,180.834,1484.23
873,0,-232.97,178.482,1539.04,-270.292,179.477,1538.49,-232.213,180.833,1484.23
874,0,-232.974,178.486,1539.04,-270.296,179.48,1538.49,-232.214,180.841,1484.24
875,0,-232.969,178.499,1539.05,-270.301,179.493,1538.47,-232.181,180.857,1484.24
876,0,-232.989,178.493,1539.04,-270.296,179.489,1538.5,-232.213,180.868,1484.26
877,0,-232.978,178.515,1539.08,-270.293,179.469,1538.5,-232.171,180.89,1484.27
878,0,-232.986,178.493,1539.06,-270.293,179.478,1538.51,-232.18,180.913,1484.29
879,0,-232.99,178.514,1539.12,-270.313,179.464,1538.53,-232.174,180.897,1484.31
880,0,-232.992,178.516,1539.12,-270.316,179.46,1538.54,-232.161,180.871,1484.3
881,0,-232.984,178.523,1539.14,-270.309,179.471,1538.56,-232.185,180.883,1484.3
882,0,-232.983,178.523,1539.14,-270.316,179.461,1538.54,-232.143,180.858,1484.33
883,0,-232.988,178.526,1539.15,-270.353,179.487,1538.55,-232.184,180.89,1484.34
884,0,-233.004,178.562,1539.14,-270.354,179.488,1538.56,-232.202,180.916,1484.31
885,0,-233.008,178.608,1539.12,-270.369,179.535,1538.54,-232.205,180.96,1484.33
886,0,-233.027,178.663,1539.15,-270.424,179.589,1538.52,-232.211,181.01,1484.32
887,0,-233.055,178.72,1539.12,-270.431,179.661,1538.5,-232.239,181.043,1484.34
888,0,-233.088,178.785,1539.12,-270.446,179.674,1538.49,-232.264,181.05,1484.32
889,0,-233.095,178.885,1539.12,-270.459,179.757,1538.46,-232.286,181.151,1484.32
890,0,-233.109,178.926,1539.11,-270.505,179.812,1538.43,-232.293,181.204,1484.3
891,0,-233.131,178.977,1539.09,-270.525,179.875,1538.41,-232.302,181.296,1484.26
892,0,-233.156,179.045,1539.07,-270.546,179.957,1538.37,-232.326,181.392,1484.23
893,0,-233.21,179.109,1539.04,-270.581,179.981,1538.35,-232.376,181.495,1484.22
894,0,-233.2,179.19,1539.04,-270.605,180.052,1538.31,-232.424,181.623,1484.2
895,0,-233.294,179.227,1538.98,-270.601,180.128,1538.31,-232.459,181.706,1484.17
896,0,-233.331,179.341,1538.99,-270.62,180.182,1538.28,-232.452,181.823,1484.15
897,0,-233.374,179.454,1538.95,-270.645,180.276,1538.27,-232.546,181.871,1484.13
898,0,-233.365,179.547,1538.88,-270.652,180.385,1538.24,-232.615,182.001,1484.12
899,0,-233.418,179.656,1538.86,-270.66,180.462,1538.24,-232.614,182.103,1484.12
900,0,-233.483,179.705,1538.81,-270.667,180.579,1538.23,-232.64,182.17,1484.07
901,0,-233.541,179.794,1538.75,-270.699,180.684,1538.19,-232.648,182.287,1484.1
902,0,-233.585,179.876,1538.72,-270.72,180.793,1538.18,-232.655,182.365,1484.09
903,0,-233.594,179.951,1538.68,-270.759,180.894,1538.16,-232.672,182.455,1484.07
904,0,-233.602,179.983,1538.66,-270.787,181,1538.15,-232.679,182.556,1484.05
905,0,-233.594,180.088,1538.63,-270.802,181.11,1538.13,-232.679,182.635,1484.04
906,0,-233.629,180.12,1538.57,-270.828,181.182,1538.08,-232.686,182.719,1484.02
907,0,-233.623,180.205,1538.56,-270.861,181.33,1538.06,-232.707,182.768,1483.99
908,0,-233.646,180.286,1538.52,-270.876,181.421,1538.02,-232.71,182.868,1484.01
909,0,-233.645,180.387,1538.5,-270.918,181.539,1537.99,-232.729,182.938,1483.98
910,0,-233.66,180.481,1538.44,-270.953,181.618,1537.94,-232.759,183.021,1483.94
911,0,-233.676,180.663,1538.51,-270.967,181.699,1537.9,-232.77,183.095,1483.92
912,0,-233.647,180.68,1538.43,-270.982,181.768,1537.88,-232.795,183.189,1483.91
913,0,-233.674,180.82,1538.5,-270.993,181.834,1537.86,-232.831,183.249,1483.86
914,0,-233.633,180.859,1538.42,-271.003,181.948,1537.87,-232.816,183.308,1483.83
915,0,-233.691,180.979,1538.48,-270.988,181.991,1537.84,-232.854,183.373,1483.8
916,0,-233.706,181.074,1538.48,-270.995,182.05,1537.81,-232.794,183.42,1483.77
917,0,-233.717,181.156,1538.45,-271.007,182.078,1537.78,-232.82,183.459,1483.74
918,0,-233.732,181.234,1538.44,-271.023,182.153,1537.77,-232.865,183.516,1483.74
919,0,-233.758,181.32,1538.43,-271.027,182.189,1537.78,-232.838,183.569,1483.7
920,0,-233.789,181.396,1538.41,-271.029,182.211,1537.75,-232.84,183.646,1483.69
921,0,-233.793,181.457,1538.38,-271.017,182.261,1537.73,-232.906,183.647,1483.61
922,0,-233.82,181.523,1538.36,-271.027,182.285,1537.71,-232.88,183.677,1483.59
923,0,-233.832,181.587,1538.35,-271.035,182.335,1537.68,-232.894,183.744,1483.57
924,0,-233.847,181.642,1538.31,-271.021,182.358,1537.64,-232.878,183.75,1483.51
925,0,-233.872,181.669,1538.27,-271.036,182.403,1537.63,-232.891,183.817,1483.49
926,0,-233.834,181.648,1538.18,-271.053,182.407,1537.58,-232.909,183.812,1483.42
927,0,-233.838,181.674,1538.15,-271.037,182.422,1537.55,-232.852,183.851,1483.4
928,0,-233.841,181.698,1538.12,-271.061,182.478,1537.5,-232.86,183.877,1483.32
929,0,-233.849,181.725,1538.09,-271.073,182.492,1537.47,-232.868,183.891,1483.3
930,0,-233.839,181.729,1538.05,-271.093,182.435,1537.37,-232.857,183.896,1483.23
931,0,-233.854,181.757,1538.02,-271.082,182.455,1537.32,-232.867,183.89,1483.21
932,0,-233.862,181.784,1538,-271.088,182.469,1537.3,-232.9,183.93,1483.17
933,0,-233.866,181.779,1537.99,-271.107,182.518,1537.28,-232.89,183.952,1483.16
934,0,-233.89,181.807,1537.97,-271.113,182.532,1537.27,-232.871,183.961,1483.15
935,0,-233.899,181.823,1537.94,-271.123,182.564,1537.25,-232.911,183.967,1483.1
936,0,-233.872,181.841,1537.91,-271.133,182.573,1537.22,-232.892,184.021,1483.1
937,0,-233.872,181.841,1537.91,-271.141,182.583,1537.2,-232.872,184.035,1483.09
938,0,-233.879,181.855,1537.89,-271.121,182.586,1537.18,-232.894,184.049,1483.05
939,0,-233.866,181.822,1537.87,-271.115,182.552,1537.16,-232.912,184.015,1483.01
940,0,-233.844,181.814,1537.85,-271.095,182.563,1537.13,-232.912,184.013,1483.01
941,0,-233.845,181.788,1537.83,-271.097,182.496,1537.11,-232.883,183.966,1482.99
942,0,-233.842,181.731,1537.79,-271.061,182.509,1537.1,-232.91,183.93,1482.96
943,0,-233.819,181.675,1537.77,-271.079,182.434,1537.08,-232.904,183.902,1482.95
944,0,-233.781,181.652,1537.75,-271.076,182.388,1537.05,-232.897,183.856,1482.94
945,0,-233.77,181.573,1537.74,-271.055,182.348,1537.04,-232.861,183.837,1482.93
946,0,-233.778,181.477,1537.68,-271.044,182.311,1537.02,-232.854,183.812,1482.9
947,0,-233.718,181.465,1537.68,-271.02,182.235,1537,-232.862,183.751,1482.88
948,0,-233.713,181.37,1537.65,-270.985,182.19,1536.98,-232.83,183.682,1482.83
949,0,-233.647,181.318,1537.65,-270.966,182.108,1536.99,-232.771,183.603,1482.85
950,0,-233.627,181.223,1537.65,-270.947,182.019,1536.96,-232.728,183.54,1482.82
951,0,-233.572,181.143,1537.65,-270.863,181.824,1536.84,-232.688,183.452,1482.81
952,0,-233.516,181.036,1537.67,-270.879,181.829,1536.95,-232.653,183.362,1482.83
953,0,-233.463,180.946,1537.65,-270.839,181.711,1536.95,-232.614,183.272,1482.82
954,0,-233.422,180.85,1537.65,-270.792,181.625,1536.94,-232.563,183.167,1482.81
955,0,-233.374,180.795,1537.66,-270.738,181.531,1536.96,-232.493,183.141,1482.86
956,0,-233.335,180.766,1537.68,-270.672,181.468,1536.98,-232.439,183.077,1482.87
957,0,-233.32,180.728,1537.69,-270.546,181.335,1536.9,-232.428,183.083,1482.9
958,0,-233.275,180.672,1537.71,-270.478,181.257,1536.91,-232.407,183.047,1482.94
959,0,-233.253,180.647,1537.76,-270.35,181.273,1536.95,-232.383,183.036,1482.98
960,0,-233.208,180.601,1537.82,-270.296,181.21,1536.99,-232.305,182.97,1483.04
961,0,-233.124,180.492,1537.78,-270.225,181.121,1537.01,-232.23,182.875,1483.09
962,0,-233.058,180.376,1537.8,-270.173,181.016,1537.03,-232.186,182.824,1483.18
963,0,-232.99,180.287,1537.8,-270.101,180.906,1537.09,-232.106,182.761,1483.23
964,0,-232.907,180.227,1537.84,-270.055,180.837,1537.14,-232.028,182.67,1483.28
965,0,-232.87,180.178,1537.85,-269.984,180.778,1537.21,-231.938,182.615,1483.36
966,0,-232.807,180.065,1537.9,-269.934,180.723,1537.29,-231.865,182.567,1483.41
967,0,-232.785,180.009,1537.97,-269.871,180.626,1537.32,-231.809,182.486,1483.42
968,0,-232.725,179.932,1538,-269.85,180.526,1537.35,-231.749,182.487,1483.46
969,0,-232.623,179.863,1538.03,-269.782,180.487,1537.4,-231.688,182.387,1483.5
970,0,-232.549,179.786,1538.08,-269.719,180.434,1537.45,-231.606,182.342,1483.49
971,0,-232.494,179.693,1538.06,-269.635,180.397,1537.47,-231.561,182.32,1483.55
972,0,-232.423,179.659,1538.13,-269.561,180.394,1537.51,-231.511,182.256,1483.53
973,0,-232.217,179.655,1538.16,-269.507,180.379,1537.57,-231.505,182.23,1483.55
974,0,-232.181,179.63,1538.2,-269.436,180.375,1537.61,-231.457,182.201,1483.56
975,0,-232.107,179.618,1538.25,-269.426,180.315,1537.62,-231.405,182.169,1483.57
976,0,-232.083,179.592,1538.29,-269.379,180.306,1537.67,-231.358,182.165,1483.62
977,0,-232.068,179.603,1538.34,-269.348,180.308,1537.68,-231.316,182.179,1483.61
978,0,-231.977,179.726,1538.43,-269.271,180.369,1537.75,-231.286,182.164,1483.65
979,0,-231.972,179.722,1538.43,-269.237,180.382,1537.74,-231.249,182.16,1483.65
980,0,-231.916,179.766,1538.49,-269.206,180.395,1537.76,-231.184,182.187,1483.65
981,0,-231.861,179.864,1538.54,-269.162,180.47,1537.8,-231.123,182.194,1483.69
982,0,-231.827,179.943,1538.57,-269.154,180.552,1537.84,-231.074,182.297,1483.71
983,0,-231.827,180.025,1538.6,-269.122,180.608,1537.84,-231.029,182.322,1483.71
984,0,-231.722,180.1,1538.61,-269.078,180.682,1537.88,-230.842,182.439,1483.78
985,0,-231.706,180.193,1538.63,-269.044,180.72,1537.87,-230.975,182.478,1483.77
986,0,-231.683,180.284,1538.67,-269.03,180.807,1537.93,-230.934,182.521,1483.77
987,0,-231.65,180.339,1538.67,-268.968,180.922,1537.95,-230.884,182.622,1483.8
988,0,-231.641,180.439,1538.68,-268.934,180.995,1537.98,-230.847,182.668,1483.81
989,0,-231.601,180.505,1538.71,-268.906,181.051,1538,-230.83,182.752,1483.83
990,0,-231.588,180.557,1538.69,-268.865,181.152,1538.04,-230.775,182.829,1483.85
991,0,-231.552,180.673,1538.71,-268.811,181.285,1538.09,-230.774,182.933,1483.87
992,0,-231.522,180.763,1538.72,-268.761,181.42,1538.11,-230.762,183.024,1483.9
993,0,-231.527,180.907,1538.69,-268.725,181.528,1538.12,-230.661,183.118,1483.89
994,0,-231.451,181.085,1538.75,-268.701,181.688,1538.19,-230.627,183.264,1483.91
995,0,-231.421,181.249,1538.73,-268.657,181.831,1538.19,-230.548,183.409,1483.93
996,0,-231.374,181.382,1538.75,-268.689,182.009,1538.22,-230.528,183.607,1483.98
997,0,-231.359,181.636,1538.84,-268.656,182.164,1538.25,-230.518,183.77,1484.05
998,0,-231.323,181.786,1538.82,-268.624,182.317,1538.27,-230.512,183.88,1484.07
999,0,-231.287,181.861,1538.78,-268.601,182.472,1538.3,-230.509,184.045,1484.1
1000,0,-231.254,181.995,1538.81,-268.502,182.587,1538.22,-230.565,184.114,1484.11
1001,0,-231.218,182.073,1538.8,-268.474,182.75,1538.26,-230.582,184.186,1484.1
1002,0,-231.276,182.194,1538.84,-268.491,182.811,1538.25,-230.534,184.306,1484.12
1003,0,-231.259,182.294,1538.86,-268.5,182.915,1538.26,-230.552,184.446,1484.13
1004,0,-231.237,182.385,1538.9,-268.484,183.045,1538.3,-230.549,184.58,1484.17
1005,0,-231.251,182.537,1538.95,-268.475,183.129,1538.31,-230.528,184.716,1484.21
1006,0,-231.265,182.653,1538.96,-268.535,183.176,1538.31,-230.52,184.853,1484.26
1007,0,-231.271,182.799,1538.98,-268.54,183.273,1538.3,-230.542,185.01,1484.26
1008,0,-231.18,182.99,1538.95,-268.517,183.383,1538.29,-230.506,185.132,1484.28
1009,0,-231.241,183.145,1538.96,-268.511,183.505,1538.3,-230.536,185.314,1484.27
1010,0,-231.244,183.383,1538.99,-268.487,183.732,1538.36,-230.549,185.492,1484.27
1011,0,-231.223,183.615,1539.04,-268.465,183.975,1538.37,-230.529,185.694,1484.3
1012,0,-231.236,183.783,1539.09,-268.433,184.188,1538.39,-230.521,185.861,1484.28
1013,0,-231.113,183.921,1538.97,-268.427,184.447,1538.47,-230.514,186.073,1484.35
1014,0,-231.163,184.156,1539.08,-268.455,184.654,1538.45,-230.506,186.2,1484.34
1015,0,-231.179,184.288,1539.05,-268.462,184.727,1538.38,-230.406,186.321,1484.35
1016,0,-231.178,184.46,1539.01,-268.493,184.95,1538.34,-230.381,186.442,1484.35
1017,0,-231.178,184.577,1538.91,-268.58,185.25,1538.38,-230.409,186.669,1484.35
1018,0,-231.231,184.822,1538.91,-268.606,185.437,1538.29,-230.497,186.776,1484.27
1019,0,-231.31,185.056,1538.88,-268.648,185.585,1538.23,-230.502,187.018,1484.29
1020,0,-231.362,185.447,1539,-268.681,185.735,1538.21,-230.545,187.284,1484.27
1021,0,-231.415,185.726,1538.96,-268.703,185.971,1538.22,-230.608,187.619,1484.28
1022,0,-231.432,185.98,1538.96,-268.719,186.251,1538.24,-230.632,187.843,1484.25
1023,0,-231.431,186.249,1538.94,-268.752,186.558,1538.26,-230.652,188.068,1484.23
1024,0,-231.503,186.398,1538.87,-268.81,186.91,1538.28,-230.706,188.313,1484.25
1025,0,-231.56,186.77,1538.89,-268.919,187.219,1538.22,-230.699,188.508,1484.25
1026,0,-231.672,187.112,1538.88,-268.979,187.479,1538.14,-230.707,188.744,1484.27
1027,0,-231.812,187.449,1538.91,-269.013,187.749,1538.07,-230.799,189.018,1484.27
1028,0,-231.887,187.777,1538.8,-269.08,188.064,1538.09,-230.845,189.276,1484.23
1029,0,-232.042,187.963,1538.71,-269.166,188.404,1538.12,-230.96,189.597,1484.16
1030,0,-232.046,188.434,1538.8,-269.231,188.9,1538.14,-231.023,189.968,1484.15
1031,0,-231.947,189.099,1538.88,-269.273,189.515,1538.15,-231.077,190.482,1484.16
1032,0,-232.015,189.867,1538.97,-269.324,190.018,1538.06,-231.067,191.048,1484.26
1033,0,-232.103,190.313,1538.98,-269.414,190.495,1538.05,-231.119,191.513,1484.29
